Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,WAS,Harrell,28%,29.6,22.4,+7.2,+1.7,-5.4,+7.1,+7.2
2122,WAS,Porzingis,12%,34.5,26.7,+7.8,-1.6,-3.7,+2.0,+5.9
2122,WAS,Beal,36%,21.9,14.4,+7.5,-3.4,-3.4,-0.1,+5.0
2122,WAS,Gill,12%,18.3,19.9,-1.5,+6.4,-4.7,+11.1,+2.7
2122,WAS,Kispert,45%,13.6,13.9,-0.3,+1.0,-7.1,+8.1,+2.5
2122,WAS,Waters,0%,8.0,-11.1,+19.0,+22.7,-3.5,+26.2,+0.2
2122,WAS,Wanamaker,1%,22.6,10.7,+11.9,+21.7,-3.6,+25.3,+0.2
2122,WAS,Monroe,0%,29.8,27.3,+2.4,+24.6,-3.5,+28.1,+0.1
2122,WAS,Ayayi,0%,4.8,10.1,-5.2,+8.0,-3.5,+11.5,+0.0
2122,WAS,Gafford,36%,26.6,24.0,+2.6,-7.1,-1.3,-5.7,-0.2
2122,WAS,Satoransky,10%,18.1,20.3,-2.2,-2.1,-3.6,+1.4,-1.0
2122,WAS,Avdija,50%,14.7,18.2,-3.4,-1.6,-5.2,+3.7,-1.1
2122,WAS,Hachimura,24%,18.7,18.6,+0.1,-6.7,-2.4,-4.3,-1.3
2122,WAS,Caldwell-Pope,59%,15.7,16.4,-0.7,-4.8,-1.5,-3.3,-1.6
2122,WAS,Dinwiddie,34%,16.6,18.8,-2.2,-3.8,-3.2,-0.6,-1.6
2122,WAS,Kuzma,56%,19.3,19.4,-0.1,-6.2,+0.1,-6.3,-2.2
2122,WAS,Neto,35%,15.7,22.2,-6.5,-3.1,-3.6,+0.5,-4.2
2122,WAS,Smith,15%,18.8,24.3,-5.6,-4.7,-3.2,-1.5,-4.2
2122,WAS,A.Holiday,17%,11.9,19.2,-7.4,-6.3,-2.8,-3.5,-6.1
2122,WAS,Bryant,11%,20.8,28.7,-8.0,-8.1,-2.8,-5.3,-7.1
2122,WAS,Winston,1%,7.5,16.6,-9.1,-7.7,-3.4,-4.3,-7.5
2122,WAS,Bertans,13%,10.5,22.3,-11.8,-3.2,-3.4,+0.2,-7.8
2122,WAS,Echenique,0%,-17.5,-11.0,-6.5,-17.6,-3.4,-14.2,-9.1
2122,WAS,A.Johnson,0%,7.3,18.6,-11.3,-13.3,-3.4,-9.9,-10.9
2122,WAS,Schakel,1%,-1.1,19.3,-20.3,+3.3,-3.5,+6.8,-11.3
2122,WAS,Todd,2%,6.2,20.1,-13.9,-16.3,-3.2,-13.2,-13.6
2122,WAS,Sword,0%,17.1,44.0,-26.9,+2.6,-3.4,+6.0,-15.9
2122,WAS,CareyJr.,1%,18.3,41.8,-23.5,-38.7,-3.2,-35.5,-25.7
2122,WAS,Goodwin,0%,-26.2,27.0,-53.3,-69.0,-3.3,-65.7,-45.5
