Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,OKC,Durant,80%,26.8,12.1,+14.7,+6.9,+2.7,+4.2,+11.2
1112,OKC,Harden,61%,21.7,13.2,+8.5,+9.1,+1.4,+7.6,+8.2
1112,OKC,Westbrook,73%,23.0,16.1,+6.9,+7.6,+2.0,+5.6,+6.5
1112,OKC,Ibaka,56%,20.0,12.3,+7.7,+5.5,+6.8,-1.2,+4.7
1112,OKC,Reid,1%,18.8,16.1,+2.7,+8.6,+6.1,+2.6,+2.6
1112,OKC,Sefolosha,29%,10.2,12.0,-1.9,+7.1,+5.6,+1.5,-0.7
1112,OKC,Fisher,13%,5.5,8.7,-3.2,+9.2,+5.6,+3.6,-0.9
1112,OKC,Collison,41%,12.9,19.1,-6.3,+9.8,+3.5,+6.3,-2.1
1112,OKC,Cook,31%,9.2,13.0,-3.8,+4.0,+7.0,-3.0,-3.5
1112,OKC,Maynor,4%,8.9,14.2,-5.3,+4.6,+6.1,-1.6,-4.0
1112,OKC,Mohammed,22%,11.5,17.1,-5.7,+5.3,+6.3,-1.0,-4.1
1112,OKC,Aldrich,5%,18.8,18.5,+0.3,-9.1,+6.9,-16.1,-5.2
1112,OKC,Perkins,55%,9.1,17.2,-8.1,+4.0,+8.5,-4.5,-6.9
1112,OKC,Jackson,16%,8.8,15.8,-7.0,-0.3,+7.2,-7.5,-7.2
1112,OKC,Ivey,11%,4.5,12.6,-8.1,+0.8,+6.7,-5.9,-7.3
1112,OKC,Hayward,4%,2.5,20.9,-18.4,-20.5,+7.3,-27.8,-21.5
