Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1516,MIL,Middleton,72%,18.4,13.6,+4.8,-0.6,-13.4,+12.8,+7.5
1516,MIL,Antetokounmpo,71%,20.9,16.2,+4.7,-2.8,-7.4,+4.6,+4.7
1516,MIL,Monroe,58%,24.3,19.6,+4.7,-2.4,-6.7,+4.3,+4.5
1516,MIL,Novak,0%,7.2,5.5,+1.6,+0.0,-4.2,+4.2,+2.5
1516,MIL,Plumlee,22%,19.3,17.5,+1.8,-5.5,-3.8,-1.7,+0.6
1516,MIL,Henson,24%,20.3,19.0,+1.4,-7.3,-3.1,-4.2,-0.5
1516,MIL,Cunningham,1%,6.5,-3.0,+9.5,-25.3,-3.9,-21.4,-0.8
1516,MIL,Carter-Williams,42%,15.3,18.0,-2.7,-3.8,-4.4,+0.5,-1.6
1516,MIL,Bayless,38%,13.6,15.0,-1.4,-5.9,-3.1,-2.8,-1.9
1516,MIL,Parker,61%,16.2,20.4,-4.2,-3.9,-4.6,+0.7,-2.5
1516,MIL,Ennis,17%,11.8,17.7,-5.9,-5.1,-4.0,-1.2,-4.3
1516,MIL,Mayo,27%,8.3,16.1,-7.7,-2.5,-4.8,+2.3,-4.4
1516,MIL,Vasquez,12%,7.6,15.2,-7.5,-9.8,-3.4,-6.4,-7.1
1516,MIL,Inglis,4%,7.6,14.9,-7.3,-13.5,-3.8,-9.7,-8.1
1516,MIL,Vaughn,25%,4.6,15.5,-10.9,-6.9,-3.2,-3.6,-8.5
1516,MIL,O'Bryant,22%,8.1,21.9,-13.8,-7.3,-3.3,-4.0,-10.5
1516,MIL,Copeland,4%,5.6,31.5,-25.9,-24.3,-3.3,-21.0,-24.2
