Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,LAL,James,52%,32.6,18.5,+14.2,-2.7,-3.4,+0.7,+9.7
2122,LAL,Davis,35%,29.5,19.2,+10.3,-3.2,-3.0,-0.2,+6.8
2122,LAL,Monk,53%,18.0,17.0,+1.0,+1.2,-8.0,+9.2,+3.7
2122,LAL,Reaves,35%,14.3,17.0,-2.7,+1.8,-5.8,+7.6,+0.7
2122,LAL,Doumbouya,0%,51.2,-0.2,+51.3,+75.7,-3.4,+79.1,+0.4
2122,LAL,Huff,0%,0.8,-3.0,+3.8,+38.1,-3.3,+41.3,+0.1
2122,LAL,M.Jones,1%,19.9,22.2,-2.3,+22.1,-3.4,+25.5,+0.1
2122,LAL,McClung,1%,5.7,11.1,-5.4,+19.8,-3.2,+23.0,+0.0
2122,LAL,Nunn,0%,0.0,0.0,+0.0,+0.0,-3.1,+3.1,+0.0
2122,LAL,Anthony,45%,18.2,20.6,-2.3,-2.5,-3.6,+1.1,-1.2
2122,LAL,Westbrook,67%,18.9,19.6,-0.7,-3.8,-1.5,-2.4,-1.2
2122,LAL,Ellington,20%,12.4,15.4,-3.0,-3.6,-2.9,-0.6,-2.2
2122,LAL,Horton-Tucker,38%,13.7,18.0,-4.3,-3.0,-3.1,+0.1,-2.9
2122,LAL,Johnson,27%,13.0,19.7,-6.7,-2.2,-3.4,+1.2,-4.1
2122,LAL,Jordan,10%,21.5,23.0,-1.5,-12.9,-1.9,-11.0,-4.7
2122,LAL,Gabriel,8%,15.8,28.7,-12.9,+6.9,-3.9,+10.8,-5.0
2122,LAL,Howard,24%,22.4,28.0,-5.6,-6.3,-2.0,-4.3,-5.2
2122,LAL,Ariza,12%,8.9,17.0,-8.1,-5.9,-2.7,-3.2,-6.5
2122,LAL,Bradley,35%,9.7,17.4,-7.7,-6.3,-1.3,-4.9,-6.8
2122,LAL,Augustin,9%,12.0,20.1,-8.1,-7.4,-2.6,-4.8,-7.0
2122,LAL,Bazemore,14%,7.5,16.2,-8.8,-10.7,-1.9,-8.9,-8.8
2122,LAL,Rondo,7%,8.5,18.8,-10.3,-11.4,-2.4,-8.9,-9.8
2122,LAL,Thomas,3%,3.5,16.9,-13.4,-11.3,-2.9,-8.4,-11.8
2122,LAL,BrownJr.,1%,-10.7,10.4,-21.1,-2.4,-3.1,+0.6,-13.8
2122,LAL,J.Jones,0%,14.0,24.4,-10.3,-43.9,-2.9,-41.0,-16.9
2122,LAL,Collison,1%,-0.0,29.0,-29.0,-18.2,-2.9,-15.3,-24.4
