Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,BOS,Irving,49%,29.2,15.4,+13.9,+6.5,+0.9,+5.6,+11.1
1718,BOS,Horford,58%,20.9,16.3,+4.6,+7.5,-1.6,+9.1,+6.1
1718,BOS,Tatum,62%,18.0,13.6,+4.4,+6.9,-1.7,+8.6,+5.8
1718,BOS,Brown,54%,16.1,13.7,+2.4,+7.8,-1.3,+9.1,+4.6
1718,BOS,Smart,41%,12.7,14.0,-1.3,+6.5,+1.7,+4.8,+0.7
1718,BOS,Rozier,52%,18.0,16.8,+1.2,+2.8,+4.6,-1.8,+0.2
1718,BOS,Gibson,1%,29.6,13.9,+15.7,-1.2,+3.7,-4.9,+0.1
1718,BOS,Monroe,13%,26.9,21.6,+5.3,-6.0,+5.0,-11.0,-0.2
1718,BOS,Morris,36%,15.8,16.3,-0.5,+0.7,+5.3,-4.6,-1.9
1718,BOS,Bird,3%,14.5,19.5,-4.9,+6.9,+3.5,+3.4,-2.2
1718,BOS,Baynes,38%,14.2,19.7,-5.5,+6.0,+2.2,+3.9,-2.4
1718,BOS,Theis,24%,18.8,20.6,-1.8,+0.1,+4.7,-4.6,-2.7
1718,BOS,Larkin,20%,12.3,14.7,-2.4,+0.8,+4.3,-3.6,-2.8
1718,BOS,Yabusele,6%,14.6,21.8,-7.2,-1.9,+4.0,-5.9,-6.7
1718,BOS,Nader,13%,6.1,14.8,-8.7,-10.2,+5.7,-16.0,-11.1
1718,BOS,Allen,3%,2.9,12.8,-9.9,-10.7,+4.0,-14.7,-11.5
1718,BOS,Silas,0%,-5.8,14.5,-20.3,+6.8,+3.6,+3.2,-12.5
1718,BOS,Ojeleye,29%,5.5,18.9,-13.4,-7.7,+8.3,-16.0,-14.3
1718,BOS,Hayward,0%,8.5,42.6,-34.1,+27.4,+3.6,+23.8,-14.8
1718,BOS,Eddie,0%,5.8,38.9,-33.1,-80.2,+3.7,-84.0,-32.0
