Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,PHO,Jenkins,0%,19.9,21.7,-1.9,+33.4,-5.7,+39.1,+8.8
1617,PHO,Bledsoe,55%,23.4,18.3,+5.2,-4.1,-7.4,+3.3,+4.6
1617,PHO,Eddie,2%,11.1,6.1,+5.0,-3.9,-5.6,+1.8,+3.9
1617,PHO,Williams,18%,22.7,21.4,+1.3,+0.1,-6.8,+7.0,+3.2
1617,PHO,Booker,69%,16.5,16.4,+0.1,-4.0,-9.2,+5.2,+1.8
1617,PHO,Warren,52%,17.7,14.7,+3.0,-6.6,-4.5,-2.1,+1.3
1617,PHO,Jones,14%,13.6,16.8,-3.2,+2.9,-6.9,+9.8,+1.2
1617,PHO,Chandler,33%,19.5,21.0,-1.4,-2.7,-7.0,+4.2,+0.5
1617,PHO,Barbosa,24%,13.2,14.7,-1.5,-3.3,-6.3,+3.0,-0.0
1617,PHO,Tucker,41%,12.3,15.1,-2.7,-4.5,-6.3,+1.8,-1.2
1617,PHO,Dudley,34%,12.3,17.4,-5.1,-1.6,-7.7,+6.2,-1.4
1617,PHO,Knight,29%,14.1,15.2,-1.1,-13.7,-2.3,-11.4,-4.5
1617,PHO,Ulis,28%,14.7,21.5,-6.7,-6.1,-5.4,-0.7,-4.7
1617,PHO,Bender,14%,6.3,17.5,-11.2,-2.1,-6.2,+4.1,-6.1
1617,PHO,Millsap,1%,-4.1,2.3,-6.4,-12.4,-5.6,-6.9,-6.5
1617,PHO,Len,39%,17.2,22.2,-5.1,-12.2,-1.3,-10.9,-7.0
1617,PHO,Chriss,44%,14.1,22.2,-8.1,-10.5,-1.7,-8.8,-8.3
1617,PHO,Price,3%,6.7,20.6,-13.8,-15.3,-5.2,-10.1,-12.6
