Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,NYK,Robinson,18%,19.6,15.1,+4.5,-1.3,-4.3,+3.0,+3.9
0910,NYK,Gallinari,69%,16.6,17.4,-0.8,-2.4,-6.9,+4.5,+1.3
0910,NYK,Barron,6%,16.5,17.8,-1.4,+1.0,-4.1,+5.1,+1.2
0910,NYK,Lee,76%,24.9,22.1,+2.9,-4.1,-2.8,-1.3,+1.2
0910,NYK,Chandler,58%,15.4,15.8,-0.4,-2.6,-5.5,+2.9,+0.9
0910,NYK,Hughes,21%,13.9,14.0,-0.1,-2.9,-4.0,+1.1,+0.4
0910,NYK,Landry,3%,9.3,15.1,-5.8,+4.0,-4.0,+8.0,-0.3
0910,NYK,Walker,19%,16.6,20.4,-3.8,-0.2,-4.6,+4.4,-0.5
0910,NYK,Douglas,27%,16.6,17.5,-0.9,-4.7,-3.4,-1.3,-1.0
0910,NYK,Harrington,55%,18.8,19.4,-0.6,-4.9,-2.4,-2.5,-1.4
0910,NYK,Jeffries,37%,10.8,17.9,-7.1,-0.8,-5.5,+4.8,-2.3
0910,NYK,Bender,7%,12.0,12.4,-0.3,-9.0,-3.4,-5.7,-2.5
0910,NYK,McGrady,16%,13.7,15.6,-2.0,-8.0,-3.0,-5.1,-3.2
0910,NYK,Duhon,52%,12.0,19.0,-6.9,-3.3,-4.3,+1.0,-3.8
0910,NYK,Hill,6%,15.6,21.6,-6.0,-4.6,-3.7,-0.8,-3.9
0910,NYK,House,9%,8.4,20.6,-12.2,-6.3,-3.5,-2.8,-8.5
0910,NYK,Rodriguez,13%,14.3,22.0,-7.7,-13.1,-2.3,-10.8,-8.9
0910,NYK,Curry,2%,-0.6,10.8,-11.4,-17.8,-3.6,-14.2,-12.6
0910,NYK,Giddens,4%,11.8,20.6,-8.8,-22.6,-3.1,-19.5,-13.1
0910,NYK,Milicic,2%,12.9,26.8,-13.9,-17.7,-3.5,-14.1,-14.0
