Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,MIL,Bogut,56%,23.0,14.3,+8.7,+4.8,-2.3,+7.1,+8.0
0910,MIL,Salmons,28%,19.4,12.9,+6.5,+7.6,-0.7,+8.2,+7.2
0910,MIL,Ukic,2%,13.4,11.7,+1.8,+8.4,+1.5,+6.9,+3.8
0910,MIL,Delfino,57%,14.4,12.3,+2.2,+2.3,+0.8,+1.5,+1.9
0910,MIL,Jennings,67%,16.2,16.0,+0.3,+2.1,+0.7,+1.4,+0.7
0910,MIL,Ilyasova,47%,17.6,19.6,-2.0,+4.1,-0.5,+4.7,+0.7
0910,MIL,Ridnour,44%,19.6,17.2,+2.4,+0.1,+2.9,-2.8,+0.4
0910,MIL,Stackhouse,21%,12.4,13.1,-0.7,+2.8,+1.4,+1.4,+0.1
0910,MIL,Warrick,26%,17.3,14.7,+2.6,-4.2,+3.7,-7.9,-1.6
0910,MIL,Ivey,2%,7.7,16.2,-8.5,+8.5,+1.5,+7.0,-2.3
0910,MIL,Gadzuric,8%,11.8,19.2,-7.4,+5.3,+1.4,+4.0,-2.8
0910,MIL,MbahaMoute,47%,13.1,16.6,-3.5,+0.6,+2.6,-2.0,-2.9
0910,MIL,Bell,40%,8.8,14.7,-5.9,+0.8,+2.3,-1.4,-4.1
0910,MIL,Meeks,12%,9.5,17.6,-8.1,+1.1,+1.8,-0.7,-5.1
0910,MIL,Redd,12%,13.5,14.6,-1.1,-9.8,+3.3,-13.0,-5.9
0910,MIL,Thomas,26%,11.3,18.3,-7.0,-3.5,+3.5,-7.0,-7.0
0910,MIL,Brezec,1%,8.4,17.2,-8.8,-6.5,+1.8,-8.3,-8.6
0910,MIL,Jackson,0%,-6.7,-2.9,-3.8,-17.0,+1.7,-18.7,-9.8
0910,MIL,Elson,2%,6.2,20.2,-13.9,-2.3,+1.7,-4.1,-10.0
