Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,POR,Lillard,68%,27.4,17.7,+9.7,+1.4,-4.5,+5.9,+8.5
1617,POR,McCollum,70%,22.6,15.4,+7.3,+1.0,-4.1,+5.1,+6.5
1617,POR,Nurkic,15%,24.3,21.6,+2.6,+8.1,-2.0,+10.1,+5.1
1617,POR,Quarterman,2%,12.7,7.8,+4.9,+0.6,-0.5,+1.1,+3.7
1617,POR,Plumlee,38%,21.8,21.0,+0.9,+0.7,-1.2,+1.9,+1.2
1617,POR,Harkless,56%,14.8,16.6,-1.8,+1.1,-2.6,+3.7,+0.0
1617,POR,Ezeli,0%,0.0,0.0,+0.0,+0.0,-0.5,+0.5,+0.0
1617,POR,Napier,13%,15.4,17.9,-2.5,+1.5,-0.8,+2.3,-0.9
1617,POR,Aminu,45%,13.2,16.0,-2.7,+0.6,-1.5,+2.1,-1.1
1617,POR,Crabbe,57%,13.3,15.6,-2.4,-2.5,+2.1,-4.6,-3.1
1617,POR,Turner,42%,13.3,15.2,-1.9,-5.1,+2.7,-7.8,-3.9
1617,POR,Connaughton,8%,13.7,20.3,-6.6,-2.6,-0.3,-2.2,-5.2
1617,POR,Vonleh,32%,12.5,19.2,-6.7,-3.3,+0.8,-4.1,-5.8
1617,POR,Layman,6%,5.3,15.2,-10.0,-0.2,-0.5,+0.3,-6.5
1617,POR,Leonard,31%,10.3,22.9,-12.6,-1.5,-0.1,-1.3,-8.9
1617,POR,Davis,20%,13.2,25.0,-11.7,-7.7,+1.3,-9.0,-10.8
