Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,NYK,James,0%,55.4,20.7,+34.7,+63.1,-6.6,+69.7,+48.7
0708,NYK,Crawford,80%,18.0,16.1,+1.9,-5.2,-11.8,+6.6,+3.8
0708,NYK,Randolph,56%,20.4,16.2,+4.2,-5.9,-7.3,+1.4,+3.1
0708,NYK,Lee,59%,20.0,18.4,+1.6,-5.0,-8.8,+3.8,+2.5
0708,NYK,Robinson,47%,17.3,18.2,-0.9,-3.8,-9.0,+5.3,+1.5
0708,NYK,Jeffries,33%,8.9,18.2,-9.3,-2.6,-8.5,+5.9,-3.2
0708,NYK,Balkman,24%,12.7,19.6,-6.9,-4.9,-7.0,+2.1,-3.3
0708,NYK,Jones,44%,12.3,17.5,-5.2,-7.1,-6.1,-1.0,-3.5
0708,NYK,Marbury,20%,15.5,20.6,-5.0,-9.7,-5.8,-3.9,-4.6
0708,NYK,Chandler,17%,13.3,22.0,-8.7,-6.7,-6.5,-0.2,-5.3
0708,NYK,Curry,38%,16.7,19.4,-2.7,-12.7,-2.7,-10.1,-5.6
0708,NYK,Richardson,46%,9.8,18.7,-8.9,-8.0,-5.3,-2.6,-6.4
0708,NYK,Rose,12%,8.5,24.5,-16.0,-4.6,-6.8,+2.3,-8.7
0708,NYK,Collins,16%,6.7,18.7,-12.0,-10.3,-5.8,-4.5,-9.0
0708,NYK,Morris,5%,5.2,22.7,-17.5,-30.8,-5.4,-25.4,-20.6
