Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2122,DET,Grant,38%,20.1,14.7,+5.3,-7.1,-8.2,+1.1,+3.9
2122,DET,McGruder,19%,14.5,15.4,-0.9,-3.8,-8.8,+4.9,+1.0
2122,DET,Key,5%,17.2,16.4,+0.8,+8.2,-8.6,+16.8,+0.6
2122,DET,Lyles,25%,20.9,20.6,+0.3,-7.8,-7.8,+0.0,+0.2
2122,DET,Olynyk,19%,20.8,22.6,-1.8,-4.7,-8.6,+3.9,+0.1
2122,DET,Bey,68%,17.6,16.8,+0.9,-9.1,-5.2,-3.9,-0.7
2122,DET,Cunningham,53%,16.5,19.5,-3.0,-6.4,-9.4,+2.9,-1.0
2122,DET,Diallo,32%,19.7,21.4,-1.7,-8.0,-7.7,-0.3,-1.3
2122,DET,WaltonJr.,3%,7.3,12.9,-5.6,-1.3,-8.0,+6.7,-1.5
2122,DET,Lee,15%,17.4,21.0,-3.6,-6.5,-8.1,+1.5,-1.9
2122,DET,BagleyIII,12%,22.1,24.6,-2.4,-8.6,-7.7,-0.9,-1.9
2122,DET,Pickett,4%,9.7,17.5,-7.9,+0.3,-8.2,+8.5,-2.4
2122,DET,Edwards,2%,7.0,11.0,-4.0,-7.4,-7.8,+0.4,-2.6
2122,DET,Joseph,40%,14.3,20.6,-6.3,-6.2,-8.9,+2.8,-3.3
2122,DET,Stanley,4%,9.9,16.7,-6.8,-4.7,-7.9,+3.3,-3.4
2122,DET,F.Jackson,29%,11.8,17.5,-5.7,-7.8,-7.8,+0.1,-3.8
2122,DET,Stewart,46%,17.3,22.2,-4.9,-9.8,-6.1,-3.7,-4.5
2122,DET,Livers,10%,13.9,25.9,-12.0,-1.2,-8.5,+7.4,-5.6
2122,DET,J.Jackson,18%,10.7,17.9,-7.2,-9.7,-7.4,-2.3,-5.6
2122,DET,Hayes,42%,11.7,19.5,-7.9,-10.9,-5.6,-5.4,-7.0
2122,DET,Garza,10%,18.9,32.2,-13.3,-7.9,-7.8,-0.1,-8.9
2122,DET,C.Diallo,1%,13.5,22.5,-9.0,-52.5,-7.5,-45.0,-16.0
2122,DET,Robinson,2%,6.2,23.6,-17.4,-28.0,-7.3,-20.7,-18.5
2122,DET,Potter,1%,16.8,38.2,-21.4,-63.8,-7.4,-56.4,-24.3
2122,DET,Sirvydis,1%,0.5,22.2,-21.7,-51.1,-7.5,-43.6,-24.5
2122,DET,Palmer,0%,-6.8,65.3,-72.1,-35.0,-7.7,-27.3,-57.2
2122,DET,Paige,0%,-28.2,49.1,-77.2,-72.5,-7.7,-64.8,-61.5
