Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,PHI,Embiid,20%,27.4,15.9,+11.5,+4.2,-8.1,+12.2,+11.7
1617,PHI,Ilyasova,36%,17.7,14.1,+3.7,-2.9,-7.2,+4.3,+3.9
1617,PHI,Covington,53%,15.2,14.9,+0.3,-3.6,-8.1,+4.5,+1.7
1617,PHI,Anderson,13%,15.0,13.2,+1.8,-5.7,-5.7,-0.0,+1.2
1617,PHI,Simmons,0%,0.0,0.0,+0.0,+0.0,-5.7,+5.7,+0.0
1617,PHI,Randle,2%,20.2,21.8,-1.6,-3.9,-5.7,+1.8,-0.5
1617,PHI,Long,6%,27.4,34.6,-7.2,+4.1,-6.3,+10.4,-1.3
1617,PHI,Luwawu-Cabarrot,30%,9.7,14.4,-4.7,-2.3,-7.1,+4.7,-1.5
1617,PHI,Saric,54%,14.7,15.9,-1.2,-6.9,-4.3,-2.6,-1.7
1617,PHI,Stauskas,55%,10.4,14.8,-4.5,-4.1,-7.6,+3.5,-1.8
1617,PHI,McConnell,54%,15.8,18.4,-2.6,-7.1,-4.0,-3.0,-2.8
1617,PHI,Noel,14%,23.8,28.0,-4.2,-6.4,-5.5,-0.8,-3.1
1617,PHI,Rodriguez,38%,12.7,18.5,-5.7,-4.4,-6.4,+2.0,-3.1
1617,PHI,Bayless,2%,9.9,10.4,-0.6,-14.1,-5.5,-8.6,-3.2
1617,PHI,Holmes,30%,21.2,24.6,-3.4,-9.2,-4.1,-5.0,-4.0
1617,PHI,Henderson,42%,12.4,16.3,-3.9,-8.9,-3.3,-5.6,-4.4
1617,PHI,Thompson,14%,10.3,17.6,-7.2,-7.8,-5.3,-2.5,-5.6
1617,PHI,Splitter,2%,17.2,27.8,-10.7,-2.5,-5.7,+3.2,-6.0
1617,PHI,Grant,1%,3.8,8.7,-4.9,-16.3,-5.5,-10.7,-6.9
1617,PHI,Okafor,29%,16.9,22.4,-5.5,-13.6,-2.5,-11.2,-7.4
1617,PHI,Poythress,4%,14.7,25.3,-10.6,-10.7,-5.4,-5.2,-8.8
1617,PHI,Harper,1%,11.4,32.1,-20.8,-9.0,-5.6,-3.4,-15.0
1617,PHI,Schortsanitis,0%,-18.5,14.3,-32.9,-60.4,-5.6,-54.8,-31.9
