Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,MIN,McCants,51%,16.6,17.6,-1.1,-2.8,-10.9,+8.1,+2.6
0708,MIN,Ratliff,5%,13.7,11.2,+2.5,-4.5,-6.9,+2.4,+2.4
0708,MIN,Gomes,62%,17.7,17.1,+0.6,-5.2,-9.3,+4.2,+2.0
0708,MIN,Snyder,17%,14.8,16.9,-2.1,-3.8,-7.4,+3.6,+0.2
0708,MIN,Jefferson,74%,25.5,19.8,+5.7,-9.0,-0.3,-8.7,-0.1
0708,MIN,Smith,39%,18.7,20.0,-1.3,-7.1,-6.5,-0.6,-1.0
0708,MIN,Foye,32%,14.5,18.8,-4.4,-5.5,-7.4,+1.9,-1.8
0708,MIN,Walker,23%,13.1,19.1,-6.1,-4.6,-7.4,+2.8,-2.5
0708,MIN,Jaric,55%,13.6,17.8,-4.2,-7.9,-5.4,-2.5,-3.5
0708,MIN,Richard,14%,8.9,18.6,-9.7,-2.4,-7.5,+5.1,-3.8
0708,MIN,Green,9%,9.4,17.0,-7.6,-6.2,-6.8,+0.7,-4.3
0708,MIN,Brewer,46%,9.5,17.9,-8.4,-8.5,-5.3,-3.2,-6.3
0708,MIN,Telfair,49%,11.9,21.3,-9.4,-9.9,-3.8,-6.1,-8.1
0708,MIN,Doleac,7%,8.5,23.0,-14.4,-5.8,-6.8,+1.1,-8.2
0708,MIN,Madsen,4%,0.5,20.0,-19.6,+0.3,-7.0,+7.4,-8.8
0708,MIN,Buckner,13%,8.3,18.8,-10.5,-12.7,-5.9,-6.9,-9.0
