Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,NYK,Anthony,64%,20.4,16.6,+3.8,-4.4,-2.2,-2.2,+1.8
1617,NYK,Porzingis,54%,19.8,19.1,+0.8,-2.2,-5.4,+3.3,+1.6
1617,NYK,Rose,52%,19.2,17.1,+2.1,-3.8,-3.5,-0.3,+1.3
1617,NYK,Holiday,41%,14.7,15.7,-1.0,-1.2,-5.4,+4.2,+0.7
1617,NYK,Hernangomez,33%,21.7,22.2,-0.5,-2.0,-4.5,+2.5,+0.5
1617,NYK,Vujacic,10%,9.8,11.6,-1.8,-1.1,-3.9,+2.9,-0.2
1617,NYK,Ndour,8%,12.8,15.2,-2.4,-0.3,-3.9,+3.7,-0.4
1617,NYK,Kuzminskas,26%,14.2,17.3,-3.2,-0.1,-4.8,+4.7,-0.6
1617,NYK,Jennings,36%,14.4,16.4,-2.0,-3.2,-3.9,+0.7,-1.1
1617,NYK,O'Quinn,31%,23.3,23.4,-0.1,-6.3,-2.5,-3.8,-1.3
1617,NYK,Lee,62%,13.8,15.4,-1.6,-4.5,-2.2,-2.4,-1.9
1617,NYK,Baker,22%,8.6,14.7,-6.0,-3.1,-3.8,+0.7,-3.8
1617,NYK,Noah,26%,17.5,23.3,-5.9,-6.9,-2.5,-4.3,-5.4
1617,NYK,Randle,6%,14.3,26.4,-12.1,-1.1,-3.8,+2.7,-7.1
1617,NYK,Plumlee,4%,12.7,25.5,-12.9,-0.8,-3.8,+2.9,-7.6
1617,NYK,Thomas,24%,9.7,18.0,-8.3,-10.1,-1.6,-8.5,-8.4
