Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1819,DAL,Doncic,59%,24.6,16.1,+8.5,-2.4,+0.3,-2.7,+4.8
1819,DAL,Burke,11%,21.9,19.8,+2.1,+6.1,-2.2,+8.3,+4.1
1819,DAL,Barea,19%,20.3,17.3,+3.0,+3.8,-2.5,+6.3,+4.1
1819,DAL,Broekhoff,11%,13.5,15.5,-2.1,+7.6,-2.4,+10.0,+2.0
1819,DAL,Jordan,39%,22.7,20.8,+1.9,-0.6,-1.8,+1.2,+1.7
1819,DAL,Kleber,38%,16.1,17.1,-1.0,+2.2,-3.4,+5.7,+1.2
1819,DAL,Jackson,13%,17.2,16.9,+0.4,+1.2,-1.7,+2.9,+1.2
1819,DAL,Powell,42%,25.1,24.9,+0.2,+0.4,-2.5,+2.9,+1.1
1819,DAL,Barnes,40%,16.3,14.6,+1.7,-2.5,-0.5,-1.9,+0.5
1819,DAL,Antetokounmpo,0%,-0.6,-16.3,+15.7,+14.2,-1.3,+15.5,+0.2
1819,DAL,HardawayJr.,14%,14.3,13.1,+1.2,-6.3,-0.5,-5.8,-1.1
1819,DAL,Finney-Smith,50%,13.6,16.9,-3.3,-2.2,-0.4,-1.7,-2.8
1819,DAL,SmithJr.,23%,14.2,17.5,-3.3,-2.8,-0.8,-2.0,-2.9
1819,DAL,Matthews,33%,13.9,18.4,-4.5,-1.5,-1.2,-0.3,-3.1
1819,DAL,Lee,7%,10.4,12.4,-2.0,-6.6,-0.9,-5.7,-3.2
1819,DAL,Brunson,40%,15.8,20.2,-4.4,-2.6,-0.4,-2.1,-3.6
1819,DAL,D.Harris,27%,11.2,17.3,-6.1,-4.3,-0.2,-4.1,-5.4
1819,DAL,Macon,2%,7.0,15.3,-8.3,-3.3,-1.3,-2.0,-6.2
1819,DAL,Nowitzki,20%,12.2,20.1,-7.8,-4.0,-0.6,-3.4,-6.4
1819,DAL,Mejri,10%,20.1,29.2,-9.1,-6.3,-0.7,-5.5,-7.9
1819,DAL,Spalding,0%,-66.8,-41.9,-24.9,-134.0,-1.3,-132.7,-26.6
