Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1718,CLE,James,77%,34.0,17.2,+16.8,+1.7,-1.6,+3.3,+12.3
1718,CLE,Korver,40%,15.8,14.3,+1.5,+8.4,-4.0,+12.5,+5.1
1718,CLE,Love,42%,26.9,21.9,+5.0,+2.2,+0.1,+2.1,+4.0
1718,CLE,Wade,27%,18.5,15.3,+3.2,+3.0,+0.2,+2.8,+3.1
1718,CLE,NanceJr.,13%,25.5,25.2,+0.2,+5.8,+0.3,+5.5,+2.0
1718,CLE,Hill,17%,12.1,15.5,-3.4,+9.2,-0.7,+9.9,+1.1
1718,CLE,Green,46%,17.4,17.7,-0.3,+2.8,-0.6,+3.4,+0.9
1718,CLE,Zizic,5%,28.7,23.0,+5.8,-9.1,+1.5,-10.6,+0.0
1718,CLE,Clarkson,16%,18.0,17.2,+0.8,-1.3,+1.4,-2.7,-0.4
1718,CLE,Frye,14%,16.8,23.0,-6.2,+7.5,-0.1,+7.6,-1.6
1718,CLE,Osman,17%,13.3,17.3,-4.0,+2.6,+0.6,+1.9,-2.0
1718,CLE,Calderon,23%,13.4,19.2,-5.8,+3.5,+0.2,+3.3,-2.8
1718,CLE,Shumpert,7%,7.5,14.4,-6.9,+5.3,+0.6,+4.7,-3.0
1718,CLE,Hood,14%,14.9,20.8,-5.9,+1.4,+0.9,+0.5,-3.8
1718,CLE,Crowder,34%,12.0,18.9,-6.9,-4.2,+3.6,-7.8,-7.2
1718,CLE,Rose,8%,13.5,20.0,-6.5,-7.0,+1.6,-8.7,-7.2
1718,CLE,Thompson,27%,16.2,22.1,-6.0,-6.3,+3.7,-9.9,-7.3
1718,CLE,Smith,57%,10.0,18.2,-8.1,-2.5,+5.5,-8.1,-8.1
1718,CLE,Perkins,0%,10.4,31.2,-20.8,+10.0,+0.9,+9.1,-10.8
1718,CLE,Holland,4%,6.4,19.9,-13.5,-8.2,+1.4,-9.6,-12.2
1718,CLE,Thomas,10%,14.3,26.7,-12.4,-16.1,+2.9,-19.0,-14.6
1718,CLE,Perrantes,2%,0.7,22.2,-21.5,-15.5,+1.2,-16.7,-19.9
