Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0809,GSW,Morrow,38%,16.3,14.5,+1.8,-1.8,-4.9,+3.1,+2.3
0809,GSW,Azubuike,60%,16.4,15.7,+0.7,-2.6,-5.4,+2.8,+1.5
0809,GSW,Turiaf,43%,16.2,18.1,-1.9,-1.3,-5.5,+4.1,+0.5
0809,GSW,Jackson,59%,18.0,18.0,+0.0,-3.3,-4.3,+1.0,+0.4
0809,GSW,Maggette,40%,18.9,17.4,+1.5,-4.5,-3.2,-1.3,+0.4
0809,GSW,Wright,17%,20.8,20.5,+0.3,-4.4,-3.6,-0.8,-0.1
0809,GSW,Crawford,52%,16.7,16.2,+0.4,-4.6,-2.7,-1.9,-0.5
0809,GSW,Watson,47%,15.8,19.1,-3.2,-2.4,-4.9,+2.5,-0.9
0809,GSW,Ellis,22%,16.3,18.2,-1.8,-4.3,-3.5,-0.8,-1.4
0809,GSW,Davidson,3%,14.0,13.9,+0.1,-7.8,-3.6,-4.2,-1.6
0809,GSW,Belinelli,22%,13.2,15.9,-2.7,-4.4,-3.5,-0.8,-2.0
0809,GSW,Randolph,28%,18.9,21.8,-2.9,-4.1,-3.5,-0.6,-2.0
0809,GSW,Biedrins,47%,21.3,23.8,-2.5,-4.8,-2.8,-2.0,-2.3
0809,GSW,Harrington,4%,10.0,15.3,-5.3,-6.3,-3.6,-2.8,-4.3
0809,GSW,Williams,1%,4.4,10.2,-5.8,-6.2,-3.7,-2.6,-4.5
0809,GSW,Kurz,11%,13.3,21.7,-8.4,-12.5,-2.6,-9.9,-9.0
0809,GSW,Nelson,4%,7.5,20.4,-12.9,-9.9,-3.4,-6.4,-10.3
