Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1516,TOR,Lowry,72%,24.4,17.9,+6.5,+6.3,-0.3,+6.6,+6.5
1516,TOR,DeRozan,71%,23.6,13.8,+9.8,+2.9,+8.2,-5.3,+4.8
1516,TOR,Wright,6%,19.4,12.5,+6.9,+2.7,+4.6,-1.9,+4.0
1516,TOR,Valanciunas,39%,25.2,19.9,+5.3,+4.5,+4.4,+0.1,+3.6
1516,TOR,J.Thompson,7%,16.5,15.8,+0.7,+8.4,+4.2,+4.2,+1.9
1516,TOR,Joseph,52%,13.7,13.4,+0.3,+6.5,+2.4,+4.1,+1.6
1516,TOR,Ross,44%,14.2,15.0,-0.8,+6.6,+2.8,+3.8,+0.7
1516,TOR,Patterson,51%,11.8,16.4,-4.6,+9.7,-0.9,+10.6,+0.4
1516,TOR,Nogueira,6%,17.5,18.0,-0.5,+5.1,+4.4,+0.7,-0.1
1516,TOR,Powell,18%,14.8,15.3,-0.6,+4.4,+4.5,-0.1,-0.4
1516,TOR,Biyombo,46%,17.0,17.1,-0.1,+2.3,+6.3,-4.0,-1.4
1516,TOR,Carroll,20%,12.9,15.3,-2.4,+2.9,+4.9,-2.0,-2.3
1516,TOR,Johnson,23%,12.6,13.9,-1.3,+0.4,+5.7,-5.3,-2.7
1516,TOR,Scola,41%,15.2,18.1,-2.9,-0.8,+8.2,-9.0,-5.0
1516,TOR,Bennett,2%,12.2,24.7,-12.5,-17.1,+4.9,-22.0,-15.7
1516,TOR,Caboclo,1%,-9.4,13.4,-22.8,-9.0,+4.6,-13.6,-19.7
