Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,DEN,Jokic,52%,30.2,21.0,+9.2,+7.0,-6.4,+13.3,+10.6
1617,DEN,Gallinari,54%,20.1,12.6,+7.5,+3.6,-3.1,+6.7,+7.2
1617,DEN,Beasley,4%,15.6,13.7,+1.8,+16.9,-0.2,+17.1,+6.9
1617,DEN,Harris,45%,18.8,17.5,+1.2,+2.2,-0.9,+3.0,+1.8
1617,DEN,Faried,33%,23.2,19.6,+3.5,-2.1,+1.8,-3.8,+1.1
1617,DEN,Chandler,56%,17.3,15.5,+1.8,-0.7,+2.1,-2.8,+0.3
1617,DEN,Barton,43%,17.6,15.3,+2.3,-2.5,+2.8,-5.4,-0.2
1617,DEN,Murray,45%,13.6,17.6,-3.9,+2.1,-0.8,+2.9,-1.7
1617,DEN,Hernangomez,21%,15.5,17.6,-2.1,-1.9,+1.2,-3.1,-2.4
1617,DEN,Nelson,52%,13.1,20.6,-7.6,+3.2,-2.4,+5.6,-3.2
1617,DEN,Plumlee,16%,18.8,25.7,-6.9,-1.5,+0.9,-2.4,-5.4
1617,DEN,Arthur,16%,14.8,21.9,-7.1,-1.7,+0.9,-2.6,-5.6
1617,DEN,Gee,2%,4.1,8.6,-4.5,-9.7,+0.7,-10.4,-6.5
1617,DEN,Stokes,0%,38.7,48.2,-9.6,+0.0,+0.5,-0.5,-6.6
1617,DEN,Nurkic,20%,17.0,22.6,-5.6,-8.9,+2.9,-11.9,-7.7
1617,DEN,Mudiay,36%,12.6,22.6,-10.0,-4.6,+3.3,-7.9,-9.3
1617,DEN,Miller,4%,9.6,22.1,-12.5,-2.2,+0.6,-2.8,-9.3
1617,DEN,O'Bryant,1%,16.2,24.6,-8.5,-20.7,+0.8,-21.5,-12.8
1617,DEN,Hibbert,0%,18.0,35.2,-17.3,-56.6,+0.7,-57.3,-21.5
