Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,SAS,Johnson,9%,23.4,23.5,-0.1,+10.8,-2.3,+13.0,+4.2
1920,SAS,DeRozan,67%,26.2,18.7,+7.5,-2.5,+1.7,-4.2,+3.6
1920,SAS,White,49%,19.8,16.8,+3.0,+1.2,-3.3,+4.6,+3.5
1920,SAS,Mills,43%,17.8,18.4,-0.6,+4.4,-5.3,+9.7,+2.8
1920,SAS,Gay,42%,18.9,16.6,+2.4,+0.4,-2.3,+2.7,+2.5
1920,SAS,Poeltl,34%,22.9,23.9,-1.0,+5.0,-4.3,+9.3,+2.4
1920,SAS,Metu,3%,27.2,11.2,+16.0,-4.3,-1.0,-3.2,+1.0
1920,SAS,Aldridge,51%,23.7,20.2,+3.5,-3.6,+1.4,-5.0,+0.7
1920,SAS,Zeller,0%,25.0,0.7,+24.3,+37.2,-1.2,+38.4,+0.3
1920,SAS,Samanic,1%,11.0,11.8,-0.8,+5.1,-1.2,+6.3,+0.0
1920,SAS,Belinelli,26%,13.3,16.3,-2.9,+0.8,-1.8,+2.6,-1.1
1920,SAS,WalkerIV,29%,12.9,17.1,-4.2,-0.1,-1.5,+1.4,-2.3
1920,SAS,Lyles,37%,15.6,18.8,-3.2,-2.2,-0.5,-1.8,-2.7
1920,SAS,Carroll,4%,6.4,16.1,-9.7,+6.6,-1.4,+8.0,-3.8
1920,SAS,Murray,49%,19.9,22.2,-2.3,-5.4,+3.0,-8.4,-4.3
1920,SAS,Forbes,46%,13.5,19.7,-6.1,-6.6,+3.6,-10.2,-7.5
1920,SAS,Eubanks,8%,20.7,27.5,-6.8,-12.7,-0.1,-12.6,-8.7
1920,SAS,Weatherspoon,2%,4.1,19.5,-15.4,-13.9,-0.8,-13.0,-14.6
