Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,ATL,Millsap,67%,23.5,15.5,+8.0,+4.0,+2.8,+1.1,+5.7
1516,ATL,Schroder,41%,16.8,14.6,+2.2,+6.6,+1.5,+5.1,+3.2
1516,ATL,Horford,66%,21.4,17.9,+3.5,+4.2,+2.3,+1.9,+2.9
1516,ATL,Hinrich,2%,7.0,9.3,-2.3,+15.1,+3.4,+11.8,+2.4
1516,ATL,Korver,60%,10.8,14.1,-3.3,+8.4,-3.9,+12.3,+1.9
1516,ATL,Hardaway,22%,12.8,11.6,+1.1,+5.6,+3.0,+2.6,+1.6
1516,ATL,Teague,57%,19.5,16.0,+3.5,+1.5,+6.3,-4.8,+0.7
1516,ATL,Sefolosha,44%,13.8,9.6,+4.3,-0.5,+6.8,-7.3,+0.4
1516,ATL,Scott,29%,15.4,15.5,-0.1,+4.6,+3.2,+1.4,+0.4
1516,ATL,Splitter,15%,15.2,19.4,-4.2,+8.5,+2.7,+5.7,-0.9
1516,ATL,Bazemore,53%,14.8,14.6,+0.2,+1.8,+5.6,-3.9,-1.1
1516,ATL,Patterson,10%,5.6,15.3,-9.7,+3.8,+3.6,+0.2,-6.4
1516,ATL,Mack,5%,16.6,21.6,-5.0,-7.5,+4.1,-11.6,-7.2
1516,ATL,Humphries,7%,16.6,25.5,-8.8,-0.2,+3.9,-4.0,-7.2
1516,ATL,Muscala,14%,15.0,22.4,-7.3,-2.6,+4.6,-7.2,-7.3
1516,ATL,Tavares,2%,15.9,25.9,-10.0,-6.6,+3.8,-10.3,-10.1
1516,ATL,Holiday,7%,5.0,18.6,-13.7,-7.5,+4.4,-11.9,-13.1
