Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1819,TOR,Leonard,51%,32.2,15.4,+16.7,+8.5,+3.6,+4.9,+12.8
1819,TOR,Siakam,64%,23.3,16.2,+7.0,+11.4,-3.2,+14.6,+9.5
1819,TOR,Green,56%,16.1,15.0,+1.1,+14.1,-3.8,+17.9,+6.7
1819,TOR,Lowry,56%,20.5,18.5,+2.0,+11.8,-1.0,+12.9,+5.6
1819,TOR,Gasol,16%,20.2,18.4,+1.8,+15.8,+4.3,+11.6,+5.1
1819,TOR,Valanciunas,14%,30.2,22.9,+7.3,+6.1,+6.2,-0.1,+4.8
1819,TOR,VanVleet,44%,17.0,16.2,+0.7,+8.3,+4.4,+3.8,+1.8
1819,TOR,Ibaka,51%,23.3,21.4,+1.9,+6.2,+6.1,+0.1,+1.3
1819,TOR,Meeks,3%,19.9,22.0,-2.1,+6.1,+6.1,-0.0,-1.4
1819,TOR,Powell,28%,16.6,15.4,+1.2,+0.7,+8.3,-7.6,-1.7
1819,TOR,Wright,23%,17.9,16.8,+1.1,-2.1,+8.6,-10.7,-2.8
1819,TOR,Boucher,4%,27.3,27.1,+0.3,-4.0,+6.6,-10.5,-3.3
1819,TOR,Loyd,1%,21.1,16.8,+4.4,-18.4,+6.5,-24.9,-5.4
1819,TOR,Anunoby,34%,12.0,16.5,-4.5,-1.7,+10.2,-11.9,-7.0
1819,TOR,McCaw,9%,11.0,17.7,-6.7,-5.3,+7.2,-12.5,-8.6
1819,TOR,Miller,2%,17.3,25.0,-7.7,-6.0,+6.4,-12.4,-9.3
1819,TOR,Miles,14%,9.9,17.3,-7.4,-9.1,+8.6,-17.7,-10.8
1819,TOR,Monroe,11%,16.5,24.8,-8.2,-9.3,+8.0,-17.3,-11.2
1819,TOR,Brown,5%,7.8,18.8,-11.0,-7.9,+6.9,-14.8,-12.2
1819,TOR,Lin,11%,10.2,21.3,-11.1,-8.2,+7.9,-16.1,-12.7
1819,TOR,Richardson,3%,1.2,20.7,-19.4,-5.3,+6.4,-11.8,-16.9
1819,TOR,Moreland,1%,9.1,24.4,-15.3,-25.7,+6.5,-32.1,-20.2
