Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1415,MIN,Kilpatrick,2%,10.5,3.6,+6.9,+11.4,-9.1,+20.5,+11.4
1415,MIN,Garnett,2%,21.2,12.3,+9.0,+6.9,-9.1,+16.0,+11.3
1415,MIN,Muhammad,22%,21.0,14.7,+6.3,-8.9,-8.7,-0.2,+4.2
1415,MIN,Rubio,17%,16.3,15.2,+1.1,-0.8,-10.4,+9.6,+3.9
1415,MIN,Onuaku,2%,25.3,18.9,+6.3,-12.7,-8.7,-4.0,+2.9
1415,MIN,Robinson,3%,8.6,13.0,-4.4,+8.0,-9.2,+17.2,+2.8
1415,MIN,Martin,33%,17.5,14.4,+3.1,-9.3,-8.4,-0.9,+1.8
1415,MIN,Pekovic,21%,17.6,19.6,-1.9,-3.4,-10.1,+6.8,+1.0
1415,MIN,Young,41%,15.7,16.7,-1.1,-6.3,-10.4,+4.1,+0.7
1415,MIN,Wiggins,75%,14.4,15.3,-0.8,-8.9,-8.1,-0.8,-0.8
1415,MIN,Williams,29%,14.9,19.5,-4.6,-4.6,-10.4,+5.8,-1.1
1415,MIN,Budinger,32%,13.0,14.3,-1.3,-9.7,-8.3,-1.5,-1.3
1415,MIN,Adrien,5%,15.5,20.9,-5.5,-2.9,-9.1,+6.2,-1.6
1415,MIN,Neal,7%,16.0,21.1,-5.1,-4.6,-9.0,+4.5,-1.9
1415,MIN,Dieng,55%,18.6,22.1,-3.5,-8.4,-9.2,+0.7,-2.1
1415,MIN,Daniels,4%,7.2,13.3,-6.1,-3.1,-9.0,+5.8,-2.1
1415,MIN,Hamilton,11%,19.3,22.1,-2.8,-11.5,-8.4,-3.0,-2.9
1415,MIN,Brown,14%,11.8,19.1,-7.3,-8.2,-8.8,+0.6,-4.7
1415,MIN,Brewer,17%,14.5,20.9,-6.4,-12.4,-8.0,-4.4,-5.8
1415,MIN,Bennett,23%,12.2,18.1,-6.0,-15.8,-6.7,-9.1,-7.0
1415,MIN,Hummel,19%,10.4,21.7,-11.4,-9.6,-8.5,-1.1,-8.0
1415,MIN,LaVine,48%,11.6,19.2,-7.6,-13.6,-4.3,-9.3,-8.1
1415,MIN,Raduljica,1%,2.9,19.9,-17.1,-6.3,-8.8,+2.4,-10.6
1415,MIN,Turiaf,0%,2.4,14.0,-11.7,-19.8,-8.7,-11.1,-11.5
1415,MIN,Payne,18%,8.2,23.8,-15.6,-15.0,-7.3,-7.7,-13.0
