Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,CHA,Bridges,71%,22.5,17.3,+5.2,+2.5,-4.7,+7.1,+5.8
2122,CHA,Ball,61%,24.6,18.3,+6.3,+2.0,-2.0,+3.9,+5.5
2122,CHA,Rozier,62%,21.9,17.1,+4.8,+1.5,-1.2,+2.7,+4.1
2122,CHA,Harrell,13%,26.7,27.1,-0.4,+4.0,-0.1,+4.1,+1.1
2122,CHA,OubreJr.,50%,18.6,17.5,+1.1,-0.7,+1.6,-2.2,+0.0
2122,CHA,Lewis,0%,12.4,-4.6,+17.0,-30.7,+0.5,-31.2,+0.0
2122,CHA,Thomas,5%,20.2,21.4,-1.2,+2.5,+0.3,+2.2,-0.1
2122,CHA,McDaniels,23%,15.9,18.6,-2.8,+2.5,-0.2,+2.7,-0.9
2122,CHA,Hayward,39%,18.9,20.2,-1.3,-0.7,+1.2,-1.9,-1.5
2122,CHA,Washington,44%,16.9,22.2,-5.4,+3.9,-2.4,+6.3,-1.5
2122,CHA,Thor,7%,12.1,15.9,-3.8,-1.7,+0.6,-2.3,-3.3
2122,CHA,Cody.Martin,47%,12.9,18.0,-5.1,-0.5,+1.3,-1.8,-4.0
2122,CHA,Plumlee,45%,18.3,25.9,-7.7,+0.2,+0.6,-0.4,-5.2
2122,CHA,Richards,9%,19.6,20.4,-0.8,-14.7,+2.0,-16.7,-6.1
2122,CHA,Smith,13%,12.1,18.0,-6.0,-9.1,+1.9,-11.0,-7.6
2122,CHA,Bouknight,8%,12.6,19.7,-7.2,-8.4,+1.2,-9.6,-8.0
2122,CHA,Jones,1%,13.1,20.5,-7.4,-11.6,+0.6,-12.3,-9.0
2122,CHA,CareyJr.,0%,22.4,38.3,-15.9,-71.1,+0.7,-71.9,-20.6
2122,CHA,Kulboka,0%,-13.4,30.0,-43.4,-117.2,+0.6,-117.7,-38.9
