Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,CHA,Kidd-Gilchrist,5%,18.9,8.7,+10.2,+14.1,+2.1,+12.0,+10.8
1516,CHA,Gutierrez,2%,21.3,7.9,+13.4,+6.1,+2.6,+3.4,+10.0
1516,CHA,Walker,73%,22.8,15.5,+7.2,+3.9,-0.6,+4.5,+6.3
1516,CHA,Williams,59%,18.7,13.4,+5.3,+5.1,-0.7,+5.8,+5.5
1516,CHA,Lamb,31%,17.5,12.3,+5.2,+6.0,+1.2,+4.8,+5.1
1516,CHA,Batum,62%,17.3,13.1,+4.1,+4.1,+0.4,+3.7,+4.0
1516,CHA,Lee,21%,12.3,14.2,-2.0,+6.0,+1.8,+4.2,+0.1
1516,CHA,Zeller,45%,18.1,19.8,-1.7,+4.5,+1.2,+3.3,-0.0
1516,CHA,Lin,52%,14.9,14.6,+0.3,+2.0,+3.5,-1.5,-0.3
1516,CHA,Jefferson,28%,20.2,21.1,-0.9,+2.1,+2.9,-0.9,-0.9
1516,CHA,Hawes,26%,13.8,17.3,-3.5,+2.0,+2.9,-0.9,-2.7
1516,CHA,Daniels,12%,16.3,16.5,-0.2,-4.2,+3.6,-7.9,-2.8
1516,CHA,Kaminsky,43%,13.8,17.9,-4.1,-0.6,+5.2,-5.7,-4.6
1516,CHA,Roberts,8%,15.1,21.5,-6.4,-2.7,+3.2,-5.9,-6.2
1516,CHA,Hansbrough,9%,13.8,23.5,-9.7,-4.6,+3.4,-8.0,-9.1
1516,CHA,Harrison,2%,4.7,16.0,-11.3,-3.6,+2.8,-6.4,-9.7
1516,CHA,Hairston,24%,8.1,21.4,-13.3,-6.4,+5.5,-11.9,-12.9
