Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,BOS,Williams,1%,19.8,8.5,+11.3,+23.8,+2.2,+21.6,+14.7
1112,BOS,Garnett,58%,21.2,14.5,+6.8,+6.9,-3.7,+10.5,+8.0
1112,BOS,Rondo,61%,18.0,10.7,+7.2,+4.8,-1.1,+5.9,+6.8
1112,BOS,Pierce,65%,19.9,13.5,+6.4,+4.4,-1.1,+5.6,+6.1
1112,BOS,Allen,49%,15.1,10.3,+4.7,+2.9,+2.1,+0.9,+3.4
1112,BOS,Bradley,43%,11.3,11.5,-0.2,+3.5,+1.8,+1.7,+0.5
1112,BOS,Bass,59%,14.5,15.8,-1.3,+4.0,+0.4,+3.6,+0.3
1112,BOS,Johnson,9%,11.3,7.6,+3.6,-5.6,+3.3,-9.0,-0.6
1112,BOS,Moore,10%,8.5,10.7,-2.2,+4.5,+2.3,+2.2,-0.7
1112,BOS,Hollins,5%,7.0,11.2,-4.1,+2.7,+2.5,+0.2,-2.7
1112,BOS,Pietrus,29%,8.4,13.2,-4.8,+2.0,+2.7,-0.7,-3.4
1112,BOS,Daniels,15%,7.9,11.8,-3.9,-0.8,+3.1,-3.9,-3.9
1112,BOS,Pavlovic,17%,6.8,12.6,-5.8,-1.3,+3.2,-4.5,-5.4
1112,BOS,Stiemsma,24%,14.7,19.7,-5.0,-4.1,+4.6,-8.6,-6.2
1112,BOS,O'Neal,18%,9.8,19.8,-10.0,+1.1,+2.8,-1.7,-7.2
1112,BOS,Wilcox,15%,13.1,21.1,-7.9,-4.3,+3.7,-8.0,-8.0
1112,BOS,Dooling,21%,6.6,13.8,-7.2,-8.9,+5.5,-14.3,-9.6
