Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,MIN,Towns,49%,29.4,20.5,+8.9,+0.3,-11.3,+11.6,+9.8
2021,MIN,Vanderbilt,33%,20.3,18.9,+1.4,-2.3,-7.3,+5.0,+2.6
2021,MIN,Russell,34%,22.5,20.1,+2.5,-8.0,-4.4,-3.6,+0.4
2021,MIN,Edwards,67%,18.0,18.6,-0.6,-4.8,-7.2,+2.4,+0.4
2021,MIN,Beasley,35%,18.8,16.7,+2.1,-8.0,-4.4,-3.6,+0.2
2021,MIN,Hernangomez,26%,15.7,18.7,-3.0,-4.0,-6.2,+2.2,-1.3
2021,MIN,Rubio,51%,17.3,20.4,-3.1,-5.1,-6.2,+1.1,-1.7
2021,MIN,Layman,18%,14.4,17.1,-2.7,-6.5,-5.4,-1.0,-2.2
2021,MIN,McLaughlin,27%,15.4,18.2,-2.8,-7.0,-5.1,-1.8,-2.5
2021,MIN,Nowell,22%,15.9,21.8,-5.9,-6.4,-5.4,-1.0,-4.3
2021,MIN,McDaniels,43%,11.3,20.2,-9.0,-3.3,-7.4,+4.2,-4.6
2021,MIN,Reid,39%,23.0,26.1,-3.1,-10.7,-2.5,-8.2,-4.8
2021,MIN,Culver,14%,11.3,19.4,-8.1,-12.7,-4.5,-8.2,-8.2
2021,MIN,Okogie,34%,11.4,22.1,-10.8,-7.9,-4.5,-3.4,-8.3
2021,MIN,Davis,9%,16.1,32.4,-16.3,-7.7,-5.4,-2.3,-11.6
2021,MIN,Hagans,0%,-28.5,-2.5,-26.1,-39.1,-5.6,-33.5,-27.4
