Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,TOR,Lowry,57%,26.5,19.8,+6.6,+7.6,-0.3,+7.8,+7.0
1617,TOR,DeRozan,66%,27.5,15.3,+12.2,+2.7,+7.1,-4.3,+6.7
1617,TOR,Wright,11%,17.3,13.2,+4.1,+9.7,+3.5,+6.2,+4.8
1617,TOR,VanVleet,7%,12.4,10.7,+1.7,+10.3,+3.7,+6.6,+3.3
1617,TOR,Patterson,40%,12.7,15.4,-2.7,+10.4,-0.0,+10.5,+1.7
1617,TOR,Caboclo,1%,16.3,12.4,+3.9,+1.2,+4.2,-3.0,+1.6
1617,TOR,Ross,30%,17.2,16.8,+0.4,+6.4,+3.2,+3.1,+1.3
1617,TOR,Valanciunas,52%,23.6,19.9,+3.6,+2.5,+6.1,-3.6,+1.2
1617,TOR,Powell,35%,16.1,13.9,+2.2,+2.9,+4.9,-1.9,+0.8
1617,TOR,Nogueira,28%,17.7,19.4,-1.7,+7.9,+2.8,+5.1,+0.5
1617,TOR,Ibaka,18%,16.1,15.4,+0.7,+3.0,+4.4,-1.4,-0.0
1617,TOR,Carroll,48%,13.8,13.9,-0.0,+3.0,+5.3,-2.3,-0.8
1617,TOR,Tucker,15%,12.4,16.0,-3.6,+6.0,+3.9,+2.1,-1.7
1617,TOR,Joseph,51%,15.3,16.9,-1.6,+1.1,+7.3,-6.2,-3.1
1617,TOR,Siakam,22%,13.2,20.0,-6.8,-3.0,+6.2,-9.1,-7.6
1617,TOR,Poeltl,16%,13.9,23.0,-9.0,-0.6,+5.1,-5.7,-7.9
1617,TOR,Sullinger,3%,6.5,28.4,-21.9,-11.8,+4.7,-16.5,-20.1
