Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1516,WAS,Thornton,6%,16.9,8.7,+8.2,+4.9,-0.8,+5.8,+7.4
1516,WAS,Wall,70%,21.6,16.3,+5.3,+1.7,-5.8,+7.5,+6.0
1516,WAS,Gortat,57%,21.2,17.0,+4.2,+1.3,-2.9,+4.3,+4.2
1516,WAS,Nene,28%,18.8,16.4,+2.4,+1.4,-1.2,+2.6,+2.5
1516,WAS,Beal,43%,16.8,14.4,+2.4,-0.7,-0.3,-0.4,+1.5
1516,WAS,Porter,58%,16.0,15.8,+0.2,+0.9,-2.5,+3.4,+1.3
1516,WAS,Hickson,3%,21.0,17.2,+3.8,-7.3,-0.3,-7.0,+0.2
1516,WAS,Sessions,42%,17.5,16.5,+1.0,-1.5,+0.3,-1.8,+0.1
1516,WAS,Morris,18%,15.5,17.5,-2.0,+2.8,-1.2,+4.0,-0.0
1516,WAS,Dudley,53%,13.0,16.7,-3.7,+1.3,-2.5,+3.8,-1.2
1516,WAS,Anderson,5%,10.1,19.8,-9.7,+7.5,-0.9,+8.4,-3.7
1516,WAS,Temple,49%,10.2,15.4,-5.2,-0.9,-0.1,-0.8,-3.7
1516,WAS,Eddie,4%,12.0,13.4,-1.4,-11.1,-0.1,-11.0,-4.6
1516,WAS,Neal,20%,14.7,16.4,-1.7,-9.7,+1.9,-11.6,-5.0
1516,WAS,Oubre,17%,9.1,19.4,-10.3,-3.1,+0.0,-3.2,-7.9
1516,WAS,Humphries,12%,13.1,22.2,-9.1,-8.4,+0.6,-8.9,-9.0
1516,WAS,Gooden,8%,8.2,19.5,-11.3,-12.9,+0.5,-13.4,-12.0
1516,WAS,Blair,6%,5.9,21.7,-15.8,-8.6,-0.0,-8.5,-13.4
1516,WAS,Hollins,1%,7.8,24.9,-17.1,-18.1,-0.3,-17.8,-17.3
