Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,MIN,Butler,55%,27.8,13.3,+14.6,+8.4,-5.1,+13.6,+14.2
1718,MIN,Towns,74%,29.6,23.0,+6.6,+6.2,-8.8,+15.0,+9.4
1718,MIN,Wiggins,75%,15.3,13.7,+1.6,+3.4,-1.1,+4.5,+2.6
1718,MIN,Gibson,69%,18.1,18.3,-0.3,+4.3,-2.2,+6.5,+2.0
1718,MIN,Brown,0%,51.7,-9.3,+61.0,+38.7,+2.2,+36.5,+0.5
1718,MIN,Teague,58%,19.3,19.6,-0.3,+2.8,+1.5,+1.4,+0.2
1718,MIN,Rose,3%,13.1,6.9,+6.1,-4.0,+2.4,-6.4,+0.2
1718,MIN,Patton,0%,24.1,15.0,+9.2,+38.7,+2.2,+36.5,+0.2
1718,MIN,Jones,37%,16.7,21.5,-4.8,+6.1,+0.0,+6.1,-1.2
1718,MIN,Bjelica,35%,15.1,18.0,-2.9,+0.4,+3.3,-2.9,-2.9
1718,MIN,Crawford,42%,15.1,17.9,-2.8,-4.5,+7.1,-11.6,-5.7
1718,MIN,Dieng,34%,17.4,22.3,-4.9,-7.4,+7.2,-14.6,-8.1
1718,MIN,Georges-Hunt,6%,7.8,19.0,-11.2,-7.6,+2.8,-10.4,-10.9
1718,MIN,Muhammad,8%,11.0,14.5,-3.6,-21.7,+4.2,-25.9,-11.0
1718,MIN,Aldrich,1%,8.0,33.7,-25.7,+0.0,+2.3,-2.3,-17.9
1718,MIN,Brooks,5%,11.4,32.4,-21.1,-19.1,+3.3,-22.4,-21.5
