Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0910,DET,Stuckey,63%,17.5,14.9,+2.6,-2.1,-10.2,+8.1,+4.8
0910,DET,Wallace,50%,17.8,18.7,-0.9,-1.0,-9.2,+8.2,+2.8
0910,DET,Prince,42%,18.0,15.5,+2.6,-4.2,-5.7,+1.6,+2.2
0910,DET,Hamilton,39%,16.7,14.9,+1.8,-4.3,-5.6,+1.4,+1.6
0910,DET,Jerebko,56%,15.7,18.8,-3.1,-3.4,-7.2,+3.8,-0.3
0910,DET,Gordon,44%,15.8,18.1,-2.4,-5.4,-4.8,-0.6,-1.7
0910,DET,Maxiell,39%,15.8,18.4,-2.6,-5.9,-4.5,-1.4,-2.1
0910,DET,Villanueva,47%,18.2,19.7,-1.5,-7.5,-3.0,-4.6,-2.7
0910,DET,Daye,23%,14.6,20.9,-6.3,-5.9,-4.8,-1.1,-4.2
0910,DET,Atkins,16%,9.4,18.1,-8.8,-4.2,-5.2,+1.0,-4.8
0910,DET,Bynum,42%,15.5,20.1,-4.6,-8.7,-2.5,-6.2,-5.2
0910,DET,Brown,17%,9.2,20.7,-11.6,-7.7,-4.6,-3.2,-8.2
0910,DET,Wilcox,11%,13.4,19.4,-6.0,-15.8,-3.7,-12.0,-8.4
0910,DET,Summers,10%,8.7,20.4,-11.7,-12.3,-4.3,-8.1,-10.2
