Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1819,NOP,Davis,47%,37.3,20.4,+16.9,+3.5,-5.6,+9.1,+14.3
1819,NOP,Holiday,61%,23.9,17.8,+6.1,+4.7,-10.7,+15.4,+9.2
1819,NOP,Mirotic,23%,21.9,17.1,+4.8,+1.9,-2.3,+4.2,+4.6
1819,NOP,Randle,57%,26.0,22.4,+3.6,-0.3,-2.7,+2.5,+3.2
1819,NOP,Wood,5%,29.3,24.6,+4.7,-7.3,-1.1,-6.2,+0.1
1819,NOP,Bluiett,0%,0.0,0.0,+0.0,+0.0,-1.4,+1.4,+0.0
1819,NOP,Diallo,23%,22.0,20.2,+1.8,-4.8,-0.3,-4.5,-0.3
1819,NOP,Moore,37%,14.0,17.0,-3.0,+0.2,-2.2,+2.4,-1.2
1819,NOP,Miller,45%,10.2,16.6,-6.4,+0.5,-2.9,+3.4,-3.1
1819,NOP,Payton,32%,17.4,21.3,-3.9,-2.7,-0.7,-2.0,-3.3
1819,NOP,Okafor,24%,22.2,24.7,-2.5,-6.0,+0.1,-6.1,-3.7
1819,NOP,Williams,27%,12.0,16.4,-4.4,-3.9,-0.4,-3.5,-4.1
1819,NOP,Frazier,23%,14.5,22.1,-7.6,-1.6,-1.3,-0.3,-5.2
1819,NOP,Clark,24%,10.4,17.7,-7.3,-2.8,-0.9,-1.9,-5.5
1819,NOP,Jackson,30%,11.6,19.7,-8.1,-5.8,+0.5,-6.3,-7.5
1819,NOP,Hill,22%,8.5,16.3,-7.8,-6.9,+0.2,-7.1,-7.6
1819,NOP,Johnson,6%,11.2,19.2,-8.0,-15.5,-0.4,-15.1,-10.4
1819,NOP,W.Johnson,9%,6.7,19.0,-12.3,-11.3,-0.3,-11.0,-11.9
1819,NOP,Smith,1%,5.1,26.6,-21.4,+0.0,-1.4,+1.4,-13.8
1819,NOP,Bertans,4%,2.4,20.1,-17.6,-14.7,-0.8,-13.9,-16.4
1819,NOP,Harrison,1%,3.7,39.9,-36.2,-7.9,-1.3,-6.6,-26.3
