Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1920,DET,Wood,41%,30.7,22.0,+8.7,+2.5,-7.9,+10.4,+9.3
1920,DET,Jackson,12%,19.6,15.3,+4.3,+6.2,-4.9,+11.1,+6.6
1920,DET,Rose,41%,27.8,22.3,+5.5,-3.1,-3.9,+0.8,+3.9
1920,DET,Kennard,29%,19.0,15.6,+3.4,-1.4,-4.5,+3.1,+3.3
1920,DET,Drummond,52%,29.5,26.6,+2.8,-3.6,-3.6,+0.1,+1.9
1920,DET,King,2%,8.7,14.8,-6.1,+15.0,-4.0,+19.0,+0.2
1920,DET,Mykhailiuk,40%,14.8,17.3,-2.5,-0.2,-5.8,+5.6,+0.2
1920,DET,Henson,6%,22.5,26.5,-4.1,+0.3,-3.8,+4.1,-1.3
1920,DET,Galloway,53%,16.2,18.5,-2.4,-4.1,-3.0,-1.1,-1.9
1920,DET,Brown,51%,15.8,18.4,-2.6,-4.1,-3.1,-1.0,-2.1
1920,DET,Griffin,16%,15.9,21.8,-5.9,-2.5,-3.8,+1.3,-3.5
1920,DET,Morris,31%,15.2,21.7,-6.5,-4.7,-3.1,-1.5,-4.8
1920,DET,Snell,51%,12.9,19.8,-7.0,-5.1,-2.1,-3.0,-5.6
1920,DET,Knight,7%,15.8,25.1,-9.3,-4.6,-3.5,-1.1,-6.5
1920,DET,Frazier,11%,12.8,20.8,-8.0,-7.7,-3.1,-4.7,-6.9
1920,DET,WaltonJr.,1%,14.7,16.1,-1.4,-22.5,-3.4,-19.0,-7.2
1920,DET,Maker,24%,18.0,28.4,-10.4,-9.0,-1.9,-7.1,-9.3
1920,DET,McRae,3%,9.1,20.6,-11.5,-17.3,-3.2,-14.2,-12.4
1920,DET,Doumbouya,24%,8.5,23.3,-14.8,-11.4,-1.2,-10.2,-13.3
1920,DET,Bone,2%,1.3,26.5,-25.2,+0.0,-3.7,+3.7,-15.6
1920,DET,Thomas,2%,3.9,32.8,-28.9,-29.7,-3.1,-26.6,-28.1
1920,DET,Hall,2%,9.4,45.5,-36.0,-27.4,-3.2,-24.2,-32.1
