Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,OKC,Huestis,1%,30.8,-3.1,+33.9,+4.7,+0.7,+3.9,+23.9
1617,OKC,Westbrook,71%,35.2,18.3,+16.9,+4.3,-7.8,+12.1,+15.3
1617,OKC,Kanter,39%,26.9,19.9,+7.0,+1.7,+0.2,+1.5,+5.1
1617,OKC,Oladipo,56%,15.5,13.8,+1.7,+3.8,-3.1,+6.9,+3.4
1617,OKC,Adams,60%,18.7,18.9,-0.2,+3.9,-4.0,+7.9,+2.5
1617,OKC,Gibson,12%,15.6,15.6,-0.0,+2.0,+0.6,+1.4,+0.5
1617,OKC,Roberson,60%,11.1,13.3,-2.2,+3.0,-2.6,+5.6,+0.4
1617,OKC,Collison,3%,15.3,12.2,+3.1,-14.6,+1.3,-15.9,-3.3
1617,OKC,Singler,10%,6.9,12.0,-5.1,+1.0,+0.7,+0.3,-3.3
1617,OKC,Lauvergne,19%,14.9,17.1,-2.2,-5.0,+2.1,-7.1,-3.8
1617,OKC,Abrines,27%,11.4,18.1,-6.7,-0.1,+1.1,-1.2,-4.9
1617,OKC,Ilyasova,2%,8.3,20.8,-12.6,+10.8,+0.6,+10.3,-5.0
1617,OKC,Grant,38%,11.8,14.9,-3.2,-5.5,+4.5,-10.0,-5.5
1617,OKC,Morrow,16%,10.2,17.4,-7.2,-3.8,+1.6,-5.4,-6.6
1617,OKC,Sabonis,41%,7.9,18.5,-10.6,+0.6,+0.9,-0.3,-7.2
1617,OKC,McDermott,11%,10.7,19.6,-8.9,-4.5,+1.4,-5.8,-7.9
1617,OKC,Payne,8%,6.9,18.2,-11.3,-6.0,+1.3,-7.3,-10.0
1617,OKC,Christon,25%,6.5,16.9,-10.4,-6.9,+3.2,-10.2,-10.3
1617,OKC,Cole,3%,6.2,19.0,-12.8,-6.2,+1.0,-7.1,-10.9
