Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1617,LAC,B.Johnson,0%,18.8,3.5,+15.3,+36.5,+4.2,+32.3,+20.2
1617,LAC,Paul,49%,30.3,16.9,+13.4,+14.6,-5.5,+20.0,+15.6
1617,LAC,Griffin,53%,26.3,15.6,+10.6,+10.2,-2.3,+12.5,+11.3
1617,LAC,Redick,56%,17.0,12.1,+4.9,+10.4,-3.4,+13.8,+7.8
1617,LAC,Jordan,65%,25.5,19.9,+5.7,+8.5,-3.6,+12.1,+7.8
1617,LAC,MbahaMoute,45%,11.8,16.8,-5.0,+7.0,+2.0,+4.9,-1.7
1617,LAC,Bass,15%,22.5,16.9,+5.6,-12.1,+7.1,-19.1,-2.7
1617,LAC,Speights,33%,20.3,21.1,-0.8,-1.2,+6.9,-8.1,-3.2
1617,LAC,Crawford,55%,13.6,14.3,-0.7,+0.5,+8.8,-8.2,-3.2
1617,LAC,Felton,43%,12.6,14.5,-1.9,-4.7,+11.0,-15.7,-6.5
1617,LAC,Rivers,52%,13.0,18.1,-5.1,-0.3,+9.2,-9.5,-6.5
1617,LAC,Pierce,7%,6.9,18.7,-11.8,+4.8,+4.2,+0.6,-7.7
1617,LAC,W.Johnson,20%,9.9,19.3,-9.5,-3.3,+6.2,-9.6,-9.5
1617,LAC,Anderson,8%,5.8,20.4,-14.7,-12.0,+5.7,-17.6,-15.7
1617,LAC,Stone,1%,-1.3,45.3,-46.6,-53.5,+4.6,-58.1,-41.1
