Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,DEN,Anthony,58%,21.5,13.4,+8.1,+6.3,-0.6,+6.9,+7.6
0809,DEN,Smith,57%,18.9,14.6,+4.3,+7.6,-2.1,+9.7,+6.5
0809,DEN,Nene,64%,21.1,15.4,+5.6,+5.8,-0.7,+6.5,+6.0
0809,DEN,Iverson,3%,17.1,8.1,+9.0,+1.2,+3.5,-2.3,+4.5
0809,DEN,Billups,69%,21.1,17.0,+4.1,+4.7,+0.5,+4.2,+4.2
0809,DEN,Andersen,37%,20.3,17.9,+2.4,+3.4,+3.4,-0.1,+1.4
0809,DEN,Balkman,20%,18.9,17.0,+1.9,+3.3,+3.4,-0.2,+1.1
0809,DEN,Howard,1%,11.0,8.6,+2.3,+2.2,+3.4,-1.2,+0.9
0809,DEN,Martin,53%,15.5,18.3,-2.8,+4.3,+2.4,+1.8,-1.0
0809,DEN,Carter,45%,12.3,15.2,-2.9,+1.9,+4.7,-2.8,-2.9
0809,DEN,Kleiza,46%,14.9,17.2,-2.3,+0.4,+6.0,-5.6,-3.6
0809,DEN,Atkins,3%,10.0,15.1,-5.1,+0.8,+3.5,-2.7,-4.1
0809,DEN,Samb,1%,5.6,15.4,-9.8,+0.0,+3.4,-3.4,-7.2
0809,DEN,Jones,36%,10.2,18.8,-8.6,-2.9,+7.0,-9.9,-9.1
0809,DEN,Petro,5%,7.6,25.0,-17.4,-22.8,+4.9,-27.8,-21.5
0809,DEN,Hart,1%,11.0,27.7,-16.7,-34.4,+3.8,-38.2,-25.3
0809,DEN,Weems,1%,-3.9,15.7,-19.6,-34.9,+3.9,-38.8,-27.3
