Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,POR,Lillard,69%,32.7,22.2,+10.4,+4.0,-3.2,+7.2,+9.4
2021,POR,McCollum,46%,26.4,18.0,+8.4,+6.3,-2.1,+8.4,+8.4
2021,POR,Nurkic,25%,26.2,21.3,+4.9,+6.9,+0.1,+6.8,+5.6
2021,POR,Kanter,51%,28.1,26.0,+2.2,+4.3,-0.7,+4.9,+3.1
2021,POR,Powell,27%,18.0,15.8,+2.1,+5.2,+0.6,+4.6,+2.9
2021,POR,Collins,0%,0.0,0.0,+0.0,+0.0,+1.8,-1.8,+0.0
2021,POR,Covington,65%,14.4,18.2,-3.9,+4.4,-2.9,+7.3,-0.1
2021,POR,Anthony,49%,18.7,20.4,-1.7,-0.7,+4.2,-4.9,-2.8
2021,POR,Simons,32%,15.9,20.2,-4.3,+1.9,+1.8,+0.0,-2.8
2021,POR,JonesJr.,38%,14.8,16.9,-2.2,-2.3,+4.4,-6.7,-3.7
2021,POR,Little,19%,14.8,18.1,-3.3,-3.0,+2.9,-6.0,-4.2
2021,POR,TrentJr.,36%,15.9,21.8,-5.9,-0.2,+3.0,-3.2,-5.0
2021,POR,Hollis-Jefferson,3%,17.6,23.2,-5.7,-3.2,+2.0,-5.1,-5.5
2021,POR,GilesIII,10%,16.1,21.6,-5.5,-11.0,+3.3,-14.2,-8.4
2021,POR,Elleby,6%,11.9,21.9,-10.0,-3.9,+2.2,-6.0,-8.7
2021,POR,Hood,21%,6.5,19.1,-12.6,-6.1,+3.9,-10.0,-11.7
2021,POR,Leaf,1%,14.6,28.6,-14.0,-28.1,+2.1,-30.2,-19.3
2021,POR,Blevins,2%,-0.7,19.7,-20.5,-24.5,+2.4,-26.9,-22.6
