Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,OKC,Bowen,0%,35.5,28.3,+7.2,+60.8,+3.4,+57.4,+27.3
0910,OKC,Durant,82%,29.5,11.8,+17.7,+6.4,-9.7,+16.0,+17.0
0910,OKC,White,3%,29.1,19.3,+9.8,+3.8,+3.5,+0.3,+6.0
0910,OKC,Westbrook,71%,20.1,16.7,+3.4,+4.7,+0.4,+4.4,+3.8
0910,OKC,Harden,44%,15.9,14.3,+1.6,+5.0,+2.3,+2.7,+2.1
0910,OKC,Collison,39%,14.8,17.8,-3.0,+8.3,+0.3,+7.9,+1.4
0910,OKC,Maynor,23%,13.1,15.2,-2.1,+1.9,+3.9,-2.1,-2.1
0910,OKC,Ibaka,33%,17.2,18.3,-1.1,+0.2,+5.1,-4.9,-2.6
0910,OKC,Sefolosha,59%,11.1,13.5,-2.4,+1.7,+6.1,-4.4,-3.2
0910,OKC,Krstic,44%,15.6,20.6,-5.0,+3.1,+3.7,-0.6,-3.3
0910,OKC,Green,77%,15.7,18.3,-2.6,+2.0,+8.5,-6.5,-4.2
0910,OKC,Livingston,3%,5.2,14.2,-9.0,+6.3,+3.4,+2.9,-4.2
0910,OKC,Weaver,4%,12.1,18.8,-6.7,-2.7,+3.7,-6.4,-6.6
0910,OKC,Ollie,7%,8.2,14.5,-6.3,-4.2,+4.0,-8.2,-7.0
0910,OKC,Thomas,8%,7.9,15.9,-8.0,-4.2,+4.1,-8.3,-8.2
0910,OKC,Anderson,0%,-1.9,18.7,-20.7,-6.6,+3.5,-10.1,-16.4
0910,OKC,Wilks,1%,6.6,18.0,-11.3,-23.6,+3.9,-27.5,-17.8
0910,OKC,Mullens,1%,1.2,27.2,-26.0,-28.3,+3.9,-32.2,-28.5
