Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,PHI,Embiid,48%,27.4,17.2,+10.2,+12.5,-2.8,+15.3,+11.9
1718,PHI,Simmons,69%,23.8,12.6,+11.3,+6.9,-0.8,+7.7,+10.1
1718,PHI,Covington,64%,15.5,14.9,+0.6,+10.2,-5.5,+15.7,+5.6
1718,PHI,Redick,54%,18.8,13.8,+5.0,+7.1,+1.6,+5.5,+5.2
1718,PHI,Belinelli,19%,16.6,16.1,+0.5,+10.9,+3.1,+7.8,+2.9
1718,PHI,Ilyasova,14%,17.4,16.3,+1.1,+8.5,+3.9,+4.6,+2.3
1718,PHI,Saric,58%,18.8,18.4,+0.4,+6.1,+2.4,+3.7,+1.5
1718,PHI,Pullen,0%,-2.9,-10.2,+7.3,+0.0,+4.6,-4.6,+0.0
1718,PHI,Fultz,6%,14.6,15.5,-0.8,+3.9,+4.6,-0.8,-0.8
1718,PHI,McAdoo,0%,8.9,9.3,-0.4,+2.8,+4.6,-1.8,-0.8
1718,PHI,Holmes,19%,20.7,20.4,+0.2,-2.4,+6.2,-8.6,-2.7
1718,PHI,Johnson,30%,17.4,18.9,-1.5,+0.3,+6.4,-6.1,-3.1
1718,PHI,Booker,12%,17.2,18.2,-1.0,-5.0,+5.9,-10.9,-4.3
1718,PHI,McConnell,43%,14.9,16.3,-1.4,-2.1,+9.6,-11.7,-4.8
1718,PHI,Anderson,13%,15.5,18.4,-2.9,-8.0,+6.4,-14.4,-6.7
1718,PHI,Luwawu-Cabarrot,20%,8.3,15.3,-7.0,-0.3,+5.8,-6.1,-6.7
1718,PHI,Jackson,0%,28.0,23.2,+4.8,-36.7,+4.7,-41.5,-6.8
1718,PHI,Bayless,23%,8.9,22.6,-13.7,-3.7,+7.1,-10.7,-12.7
1718,PHI,Young,2%,5.5,16.0,-10.5,-21.2,+5.0,-26.1,-15.7
1718,PHI,Korkmaz,2%,4.2,21.8,-17.7,-27.7,+5.2,-32.9,-21.8
1718,PHI,DrewII,0%,-12.3,9.9,-22.2,-17.2,+4.6,-21.9,-22.1
1718,PHI,Stauskas,1%,1.0,31.0,-30.0,-17.4,+4.8,-22.2,-27.4
1718,PHI,Okafor,1%,9.6,53.8,-44.1,-40.1,+4.9,-44.9,-39.4
