Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1718,PHO,Harrison,10%,18.6,16.8,+1.8,+5.7,-11.2,+16.9,+6.8
1718,PHO,Canaan,11%,16.1,15.8,+0.4,+2.5,-11.0,+13.4,+4.7
1718,PHO,Warren,54%,20.6,14.0,+6.5,-9.8,-9.2,-0.6,+4.2
1718,PHO,House,10%,14.9,16.5,-1.6,+2.3,-10.9,+13.2,+3.3
1718,PHO,Booker,47%,21.3,17.7,+3.6,-9.5,-9.6,+0.2,+2.4
1718,PHO,James,17%,16.7,19.0,-2.3,-2.3,-11.0,+8.8,+1.4
1718,PHO,Len,35%,22.9,22.6,+0.3,-9.0,-9.8,+0.8,+0.4
1718,PHO,Peters,6%,12.9,21.9,-8.9,+7.7,-10.6,+18.3,+0.2
1718,PHO,JonesJr.,1%,21.7,3.5,+18.2,-3.1,-9.6,+6.5,+0.1
1718,PHO,Monroe,12%,24.9,21.6,+3.3,-16.0,-8.7,-7.3,-0.2
1718,PHO,Chandler,29%,17.0,18.8,-1.8,-10.2,-9.3,-0.9,-1.5
1718,PHO,Ulis,42%,11.8,17.5,-5.6,-9.3,-9.7,+0.4,-3.6
1718,PHO,Williams,2%,11.5,22.2,-10.7,+0.7,-9.7,+10.4,-3.7
1718,PHO,Dudley,17%,10.5,22.0,-11.5,+0.2,-11.6,+11.8,-3.7
1718,PHO,Daniels,41%,11.5,17.9,-6.4,-12.4,-7.6,-4.8,-5.9
1718,PHO,Jackson,50%,13.9,19.2,-5.3,-13.2,-6.0,-7.2,-5.9
1718,PHO,Chriss,39%,13.3,22.5,-9.2,-9.4,-9.6,+0.2,-6.1
1718,PHO,Reed,6%,6.0,13.7,-7.8,-15.2,-9.2,-6.0,-7.2
1718,PHO,Bender,52%,8.6,21.4,-12.8,-11.2,-7.7,-3.6,-9.7
1718,PHO,Payton,14%,15.6,24.4,-8.8,-22.6,-7.4,-15.1,-10.9
1718,PHO,Gray,2%,8.5,26.5,-18.0,-39.2,-8.9,-30.4,-22.0
1718,PHO,Bledsoe,2%,14.9,34.4,-19.5,-42.4,-8.8,-33.6,-23.0
