Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1112,LAC,Paul,68%,27.9,13.0,+14.9,+7.2,-7.5,+14.8,+14.9
1112,LAC,Griffin,75%,24.4,16.3,+8.1,+6.6,-9.7,+16.4,+10.8
1112,LAC,Billups,19%,16.0,13.1,+2.9,+6.3,+1.7,+4.7,+3.5
1112,LAC,Butler,59%,11.5,12.3,-0.8,+7.3,-4.1,+11.4,+3.3
1112,LAC,Jordan,56%,17.6,20.3,-2.8,+4.3,+0.2,+4.1,-0.5
1112,LAC,Foye,53%,13.3,15.6,-2.3,+1.6,+3.6,-2.1,-2.2
1112,LAC,Williams,46%,14.8,14.7,+0.1,-1.3,+5.8,-7.1,-2.3
1112,LAC,Bledsoe,15%,11.2,14.9,-3.7,+2.5,+2.6,-0.1,-2.5
1112,LAC,Martin,29%,10.3,13.4,-3.2,+1.1,+3.1,-2.0,-2.8
1112,LAC,Young,16%,9.3,16.8,-7.4,+1.8,+2.7,-0.9,-5.3
1112,LAC,Simmons,13%,5.9,14.9,-9.0,-2.1,+3.2,-5.3,-7.8
1112,LAC,Evans,24%,10.1,16.8,-6.7,-8.6,+6.1,-14.8,-9.4
1112,LAC,Gomes,13%,4.2,13.1,-8.9,-7.1,+4.0,-11.1,-9.7
1112,LAC,Leslie,1%,14.5,22.3,-7.8,-24.2,+2.9,-27.2,-14.3
1112,LAC,Thompkins,4%,11.5,21.4,-9.9,-23.0,+3.5,-26.5,-15.5
1112,LAC,Fortson,1%,11.3,16.9,-5.6,-35.6,+3.1,-38.7,-16.6
1112,LAC,Cook,4%,-1.3,19.1,-20.4,-13.9,+3.2,-17.1,-19.3
1112,LAC,Jones,3%,5.5,24.8,-19.3,-25.4,+3.4,-28.8,-22.5
