Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,TOR,Bargnani,32%,17.9,14.3,+3.6,-2.0,-3.9,+1.8,+3.0
1112,TOR,Alabi,4%,14.8,13.5,+1.4,+1.2,-3.5,+4.6,+2.5
1112,TOR,A.Johnson,49%,15.2,15.5,-0.3,+0.4,-6.8,+7.2,+2.2
1112,TOR,DeRozan,69%,12.5,11.9,+0.6,-2.1,-6.0,+3.9,+1.7
1112,TOR,Kleiza,33%,12.3,12.4,-0.2,-0.1,-4.8,+4.7,+1.4
1112,TOR,Uzoh,11%,10.6,11.7,-1.1,+1.2,-3.8,+5.1,+1.0
1112,TOR,Bayless,22%,17.8,16.9,+0.9,-2.8,-3.4,+0.6,+0.8
1112,TOR,Barbosa,30%,13.8,14.8,-0.9,-2.6,-3.6,+1.0,-0.3
1112,TOR,J.Johnson,49%,14.8,14.2,+0.6,-4.6,-2.1,-2.5,-0.4
1112,TOR,Forbes,22%,13.1,13.9,-0.8,-4.0,-3.1,-1.0,-0.8
1112,TOR,Calderon,56%,17.2,18.5,-1.3,-3.7,-2.8,-0.9,-1.2
1112,TOR,Anderson,14%,8.3,12.8,-4.5,-2.6,-3.4,+0.8,-2.7
1112,TOR,Davis,48%,15.0,16.3,-1.3,-7.2,+0.3,-7.5,-3.3
1112,TOR,Magloire,12%,3.1,13.2,-10.1,+4.2,-4.3,+8.5,-3.9
1112,TOR,Carter,7%,8.6,13.6,-5.0,-11.5,-2.7,-8.7,-6.3
1112,TOR,Butler,14%,4.3,11.9,-7.7,-10.1,-2.2,-7.9,-7.8
1112,TOR,Dentmon,2%,5.1,15.9,-10.9,-11.3,-3.1,-8.3,-10.0
1112,TOR,Gray,25%,11.9,23.3,-11.4,-9.1,-1.3,-7.7,-10.2
