Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1213,PHO,Dudley,55%,15.5,15.9,-0.4,-2.8,-10.8,+8.0,+2.4
1213,PHO,Gortat,47%,16.4,14.9,+1.6,-5.1,-7.6,+2.6,+1.9
1213,PHO,Dragic,65%,18.2,18.2,-0.1,-4.5,-10.1,+5.6,+1.8
1213,PHO,Brown,35%,13.3,12.3,+1.0,-6.7,-6.3,-0.4,+0.5
1213,PHO,O'Neal,26%,17.6,17.0,+0.6,-6.2,-6.5,+0.4,+0.5
1213,PHO,Tucker,48%,12.2,13.6,-1.4,-4.2,-8.5,+4.2,+0.5
1213,PHO,Scola,55%,17.5,18.8,-1.3,-4.7,-8.6,+3.9,+0.5
1213,PHO,Haddadi,6%,11.7,13.8,-2.1,-1.2,-6.8,+5.5,+0.4
1213,PHO,Telfair,20%,11.0,14.7,-3.7,-2.4,-7.4,+5.0,-0.8
1213,PHO,Johnson,24%,10.3,13.9,-3.6,-11.6,-4.8,-6.9,-4.7
1213,PHO,Beasley,39%,10.6,15.9,-5.3,-10.4,-3.9,-6.5,-5.7
1213,PHO,Morris,46%,13.0,22.3,-9.3,-9.4,-3.8,-5.6,-8.1
1213,PHO,Marcus.Morris,9%,8.5,15.9,-7.3,-16.6,-5.4,-11.3,-8.6
1213,PHO,Garrett,4%,8.8,17.3,-8.5,-15.1,-6.1,-9.0,-8.7
1213,PHO,Marshall,18%,7.9,19.8,-11.9,-12.7,-5.1,-7.6,-10.5
1213,PHO,Zeller,1%,5.2,20.9,-15.8,-34.7,-6.0,-28.7,-20.1
