Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1718,LAL,Clarkson,32%,19.6,15.6,+4.1,-0.9,-1.9,+1.0,+3.0
1718,LAL,Randle,55%,23.4,19.4,+3.9,-1.8,-1.2,-0.6,+2.4
1718,LAL,A.Ingram,2%,18.7,4.1,+14.6,+15.2,-1.8,+17.0,+1.5
1718,LAL,NanceJr.,23%,22.6,21.6,+1.0,-2.2,-1.4,-0.8,+0.4
1718,LAL,Ingram,50%,16.2,14.2,+2.0,-3.1,+0.0,-3.1,+0.3
1718,LAL,Hayes,0%,11.7,14.1,-2.4,+37.0,-1.7,+38.6,+0.1
1718,LAL,Frye,4%,12.1,18.2,-6.1,+10.0,-2.0,+12.1,-0.0
1718,LAL,Kuzma,60%,16.7,16.3,+0.4,-2.5,-0.2,-2.3,-0.5
1718,LAL,Ball,45%,14.8,16.6,-1.8,-0.5,-2.4,+2.0,-0.6
1718,LAL,Caldwell-Pope,62%,15.5,17.2,-1.7,-1.1,-2.4,+1.3,-0.7
1718,LAL,Zubac,10%,18.1,23.2,-5.1,+5.2,-2.3,+7.5,-0.9
1718,LAL,Lopez,44%,19.0,20.0,-1.1,-2.2,-1.1,-1.1,-1.1
1718,LAL,Hart,37%,14.5,16.4,-1.9,-2.5,-1.0,-1.6,-1.8
1718,LAL,Thomas,11%,14.7,20.1,-5.4,+1.5,-2.0,+3.5,-2.4
1718,LAL,Caruso,14%,10.2,14.9,-4.8,-0.3,-1.8,+1.5,-2.7
1718,LAL,Ennis,17%,13.0,17.5,-4.5,-1.3,-1.6,+0.3,-2.9
1718,LAL,Bryant,2%,12.2,15.6,-3.4,-6.3,-1.5,-4.8,-3.9
1718,LAL,Wear,6%,8.4,17.2,-8.8,+2.4,-1.8,+4.2,-4.5
1718,LAL,Blue,1%,-2.1,13.7,-15.8,+16.3,-1.8,+18.1,-4.5
1718,LAL,PaytonII,3%,14.0,21.8,-7.8,+0.0,-1.6,+1.6,-4.7
1718,LAL,Brewer,17%,10.4,17.0,-6.6,-6.3,-0.6,-5.7,-6.3
1718,LAL,Williams,0%,-3.6,-4.0,+0.4,-29.4,-1.5,-27.9,-9.0
1718,LAL,Bogut,5%,12.6,23.7,-11.1,-6.6,-1.3,-5.3,-9.2
1718,LAL,Deng,0%,6.2,13.6,-7.4,-25.6,-1.5,-24.1,-12.9
