Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,CHI,Morrow,2%,18.0,3.1,+14.8,+37.4,-0.4,+37.8,+19.9
1617,CHI,Butler,71%,28.7,13.0,+15.7,+3.5,-7.1,+10.6,+14.0
1617,CHI,Mirotic,42%,16.8,15.5,+1.4,+5.7,-3.4,+9.1,+3.9
1617,CHI,Wade,45%,21.0,16.4,+4.6,-1.9,+2.4,-4.3,+1.6
1617,CHI,Lopez,57%,16.2,17.4,-1.2,+1.4,-0.9,+2.4,+0.0
1617,CHI,Gibson,38%,17.9,17.7,+0.2,-0.6,+1.0,-1.6,-0.4
1617,CHI,McDermott,27%,13.1,14.9,-1.9,+0.4,+0.5,-0.1,-1.3
1617,CHI,Grant,26%,15.2,19.3,-4.2,+2.4,-0.3,+2.7,-1.9
1617,CHI,Rondo,47%,15.8,19.0,-3.2,-1.7,+2.3,-4.0,-3.5
1617,CHI,Felicio,26%,17.6,21.8,-4.2,-1.3,+1.0,-2.3,-3.6
1617,CHI,Portis,25%,17.3,20.7,-3.4,-3.8,+1.9,-5.7,-4.2
1617,CHI,Zipser,21%,8.1,15.8,-7.7,+1.0,+0.3,+0.7,-4.9
1617,CHI,Valentine,25%,8.6,16.2,-7.7,-0.9,+0.9,-1.7,-5.7
1617,CHI,Canaan,15%,9.3,13.7,-4.4,-6.6,+1.7,-8.3,-5.7
1617,CHI,Lauvergne,6%,13.4,21.4,-7.9,-2.4,+0.6,-3.0,-6.3
1617,CHI,Carter-Williams,21%,11.5,21.2,-9.7,-1.4,+0.9,-2.3,-7.3
1617,CHI,Hunter,0%,-3.2,-1.8,-1.4,-51.2,+0.5,-51.8,-11.0
1617,CHI,Payne,4%,4.7,18.5,-13.8,-10.2,+0.8,-11.0,-12.9
