Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,BOS,Tatum,66%,27.4,13.5,+13.9,+3.4,-2.3,+5.7,+11.2
2021,BOS,Brown,58%,25.3,16.1,+9.2,+1.7,+1.2,+0.5,+6.3
2021,BOS,R.WilliamsIII,28%,29.0,24.1,+4.9,+0.4,+1.9,-1.5,+2.8
2021,BOS,Kornet,7%,18.0,18.3,-0.3,+8.5,+0.9,+7.5,+2.3
2021,BOS,Fall,4%,24.9,8.2,+16.7,+9.2,+1.2,+8.0,+1.4
2021,BOS,Walker,39%,22.6,22.3,+0.3,+3.3,+0.3,+3.0,+1.2
2021,BOS,Parker,4%,21.2,10.9,+10.3,+3.2,+1.4,+1.8,+0.7
2021,BOS,Smart,45%,17.4,18.4,-1.0,+2.8,+0.3,+2.5,+0.2
2021,BOS,Theis,30%,18.8,20.5,-1.6,+3.3,+0.7,+2.6,-0.2
2021,BOS,Fournier,14%,18.0,21.0,-3.0,+4.4,+1.0,+3.3,-0.9
2021,BOS,Pritchard,36%,15.8,17.8,-2.0,+1.5,+1.4,+0.1,-1.3
2021,BOS,Teague,18%,14.7,20.0,-5.3,+4.5,+0.8,+3.6,-2.3
2021,BOS,Thompson,37%,17.8,23.3,-5.5,+1.0,+1.7,-0.7,-3.9
2021,BOS,Waters,7%,18.8,23.5,-4.7,-2.1,+1.7,-3.8,-4.4
2021,BOS,Ojeleye,27%,10.7,17.3,-6.6,+0.3,+1.9,-1.6,-4.9
2021,BOS,Green,10%,14.6,19.2,-4.6,-5.4,+2.2,-7.6,-5.6
2021,BOS,Nesmith,19%,12.1,19.4,-7.2,-0.6,+2.0,-2.6,-5.7
2021,BOS,Edwards,8%,13.1,21.4,-8.3,-4.5,+2.0,-6.5,-7.7
2021,BOS,G.Williams,33%,7.8,22.7,-14.9,-2.1,+3.2,-5.3,-11.7
2021,BOS,Langford,8%,6.4,17.1,-10.6,-11.6,+2.6,-14.2,-11.8
2021,BOS,Wagner,2%,-0.3,20.6,-20.9,-16.7,+1.8,-18.5,-20.1
