Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1617,NOP,Davis,68%,31.8,13.8,+18.0,+0.9,-8.4,+9.3,+15.1
1617,NOP,Cousins,14%,27.2,20.8,+6.4,+0.4,-2.5,+2.9,+5.2
1617,NOP,Holiday,55%,19.5,17.0,+2.4,+0.8,-5.6,+6.4,+3.8
1617,NOP,Jones,32%,18.5,16.4,+2.1,-2.0,-2.1,+0.1,+1.4
1617,NOP,Toupane,1%,9.6,7.6,+2.0,-2.3,-2.1,-0.2,+1.2
1617,NOP,Crawford,11%,20.0,21.5,-1.4,+1.7,-2.6,+4.3,+0.5
1617,NOP,Evans,12%,18.2,14.5,+3.7,-7.6,-1.3,-6.3,+0.4
1617,NOP,Pondexter,0%,0.0,0.0,+0.0,+0.0,-2.1,+2.1,+0.0
1617,NOP,Thompson,5%,5.6,10.1,-4.5,+4.8,-2.4,+7.2,-0.6
1617,NOP,Stephenson,4%,12.1,14.0,-1.9,-3.0,-2.0,-0.9,-1.5
1617,NOP,Hill,60%,9.3,15.2,-5.9,+0.1,-5.3,+5.5,-2.1
1617,NOP,Galloway,28%,12.9,15.9,-3.1,-3.2,-1.6,-1.6,-2.6
1617,NOP,Cook,3%,17.3,16.4,+0.9,-12.6,-1.8,-10.8,-3.0
1617,NOP,Moore,46%,13.6,17.4,-3.8,-2.9,-1.4,-1.5,-3.0
1617,NOP,Diallo,5%,19.4,18.5,+0.9,-12.8,-1.5,-11.3,-3.1
1617,NOP,Cunningham,41%,11.8,17.9,-6.1,-1.5,-2.5,+1.0,-3.7
1617,NOP,Frazier,38%,14.0,19.8,-5.8,-2.7,-1.7,-1.0,-4.2
1617,NOP,Hield,29%,11.4,15.1,-3.7,-6.2,-0.4,-5.8,-4.4
1617,NOP,Williams,2%,13.1,13.4,-0.3,-14.5,-1.8,-12.7,-4.4
1617,NOP,Casspi,1%,11.2,7.6,+3.6,-24.1,-1.9,-22.1,-5.0
1617,NOP,Brown,4%,7.2,14.2,-7.0,-4.4,-2.0,-2.4,-5.5
1617,NOP,Ajinca,15%,14.8,24.0,-9.2,-4.9,-1.6,-3.3,-7.2
1617,NOP,Selden,1%,11.7,23.1,-11.4,-3.1,-2.1,-1.0,-7.9
1617,NOP,Asik,12%,11.3,23.4,-12.1,-6.0,-1.5,-4.4,-9.5
1617,NOP,Motiejunas,12%,11.0,23.1,-12.1,-12.1,-0.7,-11.4,-11.9
1617,NOP,Jack,1%,8.7,26.7,-18.0,-8.7,-2.0,-6.7,-14.2
1617,NOP,Goodwin,1%,22.3,46.1,-23.8,-3.2,-2.1,-1.2,-16.3
