Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1314,LAL,Brooks,6%,17.5,11.6,+5.9,+2.3,-6.8,+9.1,+7.0
1314,LAL,Young,46%,16.9,14.5,+2.4,-2.3,-9.6,+7.3,+4.1
1314,LAL,Henry,23%,13.0,13.1,-0.1,-2.0,-7.6,+5.6,+1.8
1314,LAL,Farmar,23%,15.9,16.1,-0.2,-4.7,-6.8,+2.0,+0.5
1314,LAL,Hill,38%,21.2,18.3,+2.9,-9.8,-4.1,-5.7,+0.0
1314,LAL,Kaman,19%,18.3,19.8,-1.5,-3.9,-6.8,+2.9,-0.0
1314,LAL,Gasol,48%,20.9,20.3,+0.6,-9.0,-3.8,-5.2,-1.3
1314,LAL,Williams,19%,10.3,17.9,-7.6,+1.6,-8.1,+9.7,-1.8
1314,LAL,Bryant,4%,11.1,12.7,-1.6,-8.7,-6.2,-2.5,-1.9
1314,LAL,Kelly,33%,13.7,19.4,-5.7,-3.1,-7.9,+4.8,-2.2
1314,LAL,Blake,23%,12.9,17.3,-4.3,-6.2,-6.3,+0.0,-2.9
1314,LAL,Bazemore,16%,14.3,17.2,-3.0,-9.0,-5.8,-3.3,-3.1
1314,LAL,Marshall,40%,13.5,19.1,-5.6,-5.2,-7.0,+1.7,-3.2
1314,LAL,Meeks,65%,15.8,17.3,-1.5,-9.6,-0.2,-9.3,-4.1
1314,LAL,Johnson,57%,11.9,17.1,-5.2,-7.9,-4.1,-3.8,-4.8
1314,LAL,Nash,8%,13.0,19.6,-6.6,-10.0,-6.0,-4.0,-5.7
1314,LAL,Sacre,28%,13.1,22.2,-9.0,-6.7,-6.1,-0.6,-6.2
1314,LAL,Harris,5%,11.4,19.2,-7.8,-14.8,-5.9,-9.0,-8.2
