Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0708,WAS,Jamison,77%,22.9,17.5,+5.4,+3.1,-11.6,+14.7,+9.1
0708,WAS,Butler,58%,23.2,17.4,+5.8,+3.5,-5.6,+9.2,+7.1
0708,WAS,Haywood,56%,20.2,16.9,+3.2,+1.9,-3.1,+4.9,+3.9
0708,WAS,Arenas,11%,20.5,15.1,+5.5,+0.8,-0.5,+1.3,+3.8
0708,WAS,Stevenson,64%,14.2,16.3,-2.1,+2.1,-4.7,+6.8,+1.4
0708,WAS,Mason,43%,15.5,15.1,+0.3,-1.2,+0.3,-1.4,-0.4
0708,WAS,Daniels,54%,15.4,18.0,-2.6,+0.3,-1.0,+1.3,-1.0
0708,WAS,Songaila,39%,13.3,17.2,-3.9,+0.6,-0.9,+1.5,-1.7
0708,WAS,Wilks,1%,11.2,15.4,-4.2,-4.3,-0.3,-4.0,-4.1
0708,WAS,Blatche,42%,17.2,19.8,-2.5,-6.9,+4.5,-11.4,-6.1
0708,WAS,Young,29%,13.3,22.3,-9.0,-7.3,+2.6,-9.9,-9.4
0708,WAS,Pecherov,8%,11.0,20.9,-9.9,-10.0,+0.5,-10.5,-10.1
0708,WAS,McGuire,17%,7.6,16.4,-8.9,-14.2,+2.6,-16.8,-12.1
