Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
0809,HOU,Yao,65%,25.3,16.2,+9.1,+8.3,-4.2,+12.5,+10.5
0809,HOU,Artest,62%,17.5,12.2,+5.4,+6.2,+0.3,+5.9,+5.6
0809,HOU,McGrady,30%,18.2,14.0,+4.2,+2.8,+4.5,-1.7,+1.9
0809,HOU,Battier,51%,12.0,12.3,-0.4,+6.0,+1.9,+4.1,+1.4
0809,HOU,Scola,63%,19.2,17.6,+1.6,+4.1,+3.8,+0.3,+1.1
0809,HOU,Wafer,31%,16.5,16.3,+0.2,+4.1,+3.9,+0.2,+0.2
0809,HOU,Landry,37%,19.7,16.6,+3.1,+1.1,+5.6,-4.5,+0.0
0809,HOU,Lowry,15%,16.9,16.2,+0.7,+2.0,+4.3,-2.4,-0.5
0809,HOU,Alston,40%,14.3,16.1,-1.8,+3.7,+4.2,-0.5,-1.3
0809,HOU,Brooks,50%,14.4,17.6,-3.1,+4.1,+3.9,+0.2,-1.8
0809,HOU,Barry,22%,10.4,15.5,-5.0,+0.9,+4.8,-3.9,-4.6
0809,HOU,Mutombo,2%,12.1,18.2,-6.1,+0.0,+4.1,-4.1,-5.3
0809,HOU,Head,8%,11.1,18.2,-7.1,-6.9,+4.9,-11.8,-9.0
0809,HOU,Dorsey,0%,17.1,23.2,-6.1,-15.1,+4.0,-19.1,-11.3
0809,HOU,Hayes,22%,9.0,22.2,-13.3,-2.8,+5.8,-8.6,-11.4
0809,HOU,White,0%,15.8,28.7,-12.9,-38.6,+4.1,-42.7,-24.8
0809,HOU,Cook,1%,8.7,30.7,-22.0,-42.7,+4.3,-46.9,-32.0
