Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1112,CHA,Brown,45%,15.2,12.1,+3.1,-12.6,-14.9,+2.3,+2.8
1112,CHA,Henderson,58%,14.0,14.2,-0.2,-12.9,-15.2,+2.3,+0.6
1112,CHA,Maggette,28%,13.8,13.4,+0.3,-14.9,-13.5,-1.5,-0.3
1112,CHA,Walker,56%,14.7,17.7,-3.0,-13.5,-14.3,+0.8,-1.7
1112,CHA,Williams,23%,12.3,13.7,-1.3,-16.9,-12.9,-4.0,-2.2
1112,CHA,Augustin,44%,14.0,18.1,-4.1,-13.8,-13.9,+0.2,-2.7
1112,CHA,Mullens,46%,13.0,19.4,-6.5,-12.0,-15.5,+3.5,-3.1
1112,CHA,Diaw,32%,10.9,15.5,-4.6,-14.4,-13.6,-0.7,-3.3
1112,CHA,Najera,8%,9.5,20.2,-10.6,-7.1,-14.5,+7.4,-4.6
1112,CHA,White,35%,12.7,21.1,-8.4,-14.4,-13.6,-0.9,-5.9
1112,CHA,Biyombo,46%,11.2,19.7,-8.5,-15.2,-12.7,-2.5,-6.5
1112,CHA,Carroll,19%,5.3,16.7,-11.4,-12.3,-14.2,+2.0,-6.9
1112,CHA,Thomas,32%,9.0,21.1,-12.2,-14.2,-13.7,-0.4,-8.2
1112,CHA,Moon,4%,3.1,5.0,-1.8,-34.3,-13.0,-21.3,-8.3
1112,CHA,Higgins,13%,3.0,17.8,-14.9,-13.0,-14.0,+0.9,-9.6
1112,CHA,Diop,10%,7.2,21.4,-14.2,-17.1,-13.5,-3.6,-10.7
