Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1718,WAS,PorterJr.,61%,21.7,15.8,+6.0,+5.7,-7.5,+13.3,+8.4
1718,WAS,Beal,75%,21.6,13.9,+7.7,+3.0,-6.5,+9.4,+8.3
1718,WAS,Wall,36%,22.4,17.5,+4.8,+4.4,-1.5,+5.9,+5.2
1718,WAS,Satoransky,41%,18.0,16.1,+1.9,+2.4,-0.7,+3.1,+2.3
1718,WAS,McCullough,2%,19.2,6.1,+13.1,-9.0,+0.8,-9.8,+0.5
1718,WAS,Robinson,0%,12.2,19.6,-7.5,+36.9,+0.5,+36.4,+0.1
1718,WAS,Mac,0%,0.0,0.0,+0.0,+0.0,+0.6,-0.6,+0.0
1718,WAS,Young,0%,0.0,0.0,+0.0,+0.0,+0.6,-0.6,+0.0
1718,WAS,Gortat,52%,17.4,20.2,-2.7,+2.5,-1.5,+4.1,-0.5
1718,WAS,Scott,35%,16.2,18.2,-2.0,-2.8,+2.5,-5.3,-3.1
1718,WAS,Meeks,28%,14.7,15.9,-1.2,-6.7,+3.5,-10.2,-4.2
1718,WAS,OubreJr.,56%,14.2,17.4,-3.2,-2.5,+4.5,-7.0,-4.5
1718,WAS,Morris,50%,14.0,21.2,-7.3,+0.7,+0.5,+0.2,-4.8
1718,WAS,Sessions,6%,17.6,18.8,-1.2,-12.7,+1.4,-14.1,-5.5
1718,WAS,Mahinmi,29%,14.0,22.5,-8.5,+0.6,+0.6,+0.0,-5.6
1718,WAS,Frazier,21%,13.5,19.4,-5.8,-4.9,+2.1,-7.0,-6.2
1718,WAS,Smith,7%,10.1,21.0,-10.9,-14.3,+1.7,-16.1,-12.6
