Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0809,ORL,Howard,72%,28.6,14.2,+14.4,+9.3,+0.2,+9.0,+12.3
0809,ORL,Nelson,33%,23.2,16.7,+6.4,+13.4,+3.3,+10.1,+7.9
0809,ORL,Lewis,72%,18.9,14.2,+4.7,+9.8,-1.5,+11.2,+7.3
0809,ORL,Turkoglu,71%,16.8,13.8,+2.9,+8.8,+1.4,+7.5,+4.7
0809,ORL,Foyle,1%,23.7,13.0,+10.7,-7.3,+6.9,-14.2,+0.7
0809,ORL,Alston,22%,17.6,15.1,+2.5,+4.7,+7.2,-2.6,+0.5
0809,ORL,Lee,49%,12.3,14.7,-2.5,+5.8,+7.5,-1.6,-2.1
0809,ORL,Pietrus,34%,13.3,15.7,-2.4,+5.1,+7.5,-2.4,-2.4
0809,ORL,Johnson,37%,11.7,12.8,-1.1,+3.6,+8.5,-5.0,-2.7
0809,ORL,Gortat,20%,19.4,15.7,+3.6,-3.1,+9.1,-12.2,-2.7
0809,ORL,Redick,28%,11.2,16.3,-5.2,+5.2,+7.3,-2.1,-3.9
0809,ORL,Battie,30%,13.6,18.5,-4.9,+3.8,+8.0,-4.2,-4.6
0809,ORL,Bogans,20%,9.2,16.7,-7.4,+6.0,+6.9,-0.9,-4.8
0809,ORL,Cook,4%,8.9,15.6,-6.7,-8.2,+7.3,-15.5,-10.2
0809,ORL,Lue,3%,10.8,21.6,-10.8,-7.8,+7.2,-15.0,-12.5
0809,ORL,Richardson,2%,3.7,17.2,-13.5,-20.7,+7.3,-28.1,-19.3
