Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
2021,CHI,LaVine,59%,27.5,16.7,+10.8,-0.2,-1.9,+1.8,+7.8
2021,CHI,T.Young,48%,22.6,20.8,+1.9,+4.3,-5.6,+9.9,+4.6
2021,CHI,BrownJr.,7%,14.4,15.9,-1.5,+14.0,-2.0,+15.9,+4.3
2021,CHI,Valentine,30%,13.3,12.9,+0.3,+2.0,-2.1,+4.2,+1.6
2021,CHI,Aminu,2%,4.6,0.7,+3.8,+16.6,-1.2,+17.8,+0.8
2021,CHI,Felicio,2%,19.2,13.8,+5.4,+13.4,-1.2,+14.6,+0.8
2021,CHI,Green,4%,16.4,20.2,-3.9,+22.0,-1.8,+23.8,+0.5
2021,CHI,Dotson,1%,24.9,6.6,+18.3,+32.3,-1.4,+33.7,+0.2
2021,CHI,PorterJr.,16%,19.1,17.3,+1.8,-4.8,-0.2,-4.6,-0.3
2021,CHI,Vucevic,24%,28.0,27.0,+1.0,-3.6,-0.0,-3.6,-0.5
2021,CHI,Satoransky,38%,17.5,19.2,-1.7,+0.0,-1.4,+1.4,-0.6
2021,CHI,Markkanen,38%,19.5,19.8,-0.4,-1.7,-0.4,-1.3,-0.7
2021,CHI,Temple,44%,10.4,15.0,-4.6,+1.5,-2.8,+4.3,-1.6
2021,CHI,Kornet,3%,12.5,18.2,-5.8,+4.7,-1.1,+5.7,-1.9
2021,CHI,Gafford,11%,23.1,26.6,-3.5,-1.5,-0.8,-0.7,-2.6
2021,CHI,Arcidiacono,13%,12.8,19.1,-6.2,+0.9,-1.2,+2.0,-3.5
2021,CHI,Theis,16%,18.8,20.7,-1.9,-8.4,+0.6,-8.9,-4.3
2021,CHI,White,62%,15.6,21.6,-6.1,-2.5,+1.7,-4.2,-5.5
2021,CHI,CarterJr.,23%,20.5,25.6,-5.1,-6.2,+0.7,-6.8,-5.7
2021,CHI,Williams,57%,13.4,17.4,-4.1,-7.1,+7.4,-14.5,-7.5
2021,CHI,Hutchison,2%,1.8,21.8,-20.0,+8.6,-1.1,+9.6,-10.1
2021,CHI,Mokoka,2%,3.2,18.3,-15.1,-7.1,-0.8,-6.3,-12.1
