Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1112,ATL,Sloan,1%,11.3,16.3,-5.0,+43.3,+3.1,+40.2,+10.1
1112,ATL,Smith,72%,21.3,14.1,+7.1,+5.6,-2.5,+8.1,+7.5
1112,ATL,J.Johnson,66%,18.2,11.1,+7.1,+5.2,-0.2,+5.5,+6.6
1112,ATL,Horford,11%,19.7,14.7,+5.0,+7.2,+2.9,+4.3,+4.7
1112,ATL,McGrady,26%,13.8,8.7,+5.1,+4.9,+2.8,+2.1,+4.1
1112,ATL,Teague,68%,15.9,17.1,-1.2,+5.0,-0.1,+5.1,+0.9
1112,ATL,Stackhouse,8%,11.3,8.1,+3.2,-0.7,+3.7,-4.5,+0.7
1112,ATL,Williams,46%,16.0,15.1,+0.9,+2.2,+4.4,-2.2,-0.2
1112,ATL,I.Johnson,29%,14.6,14.2,+0.4,+1.6,+4.1,-2.4,-0.5
1112,ATL,Pargo,21%,13.5,16.3,-2.9,+3.1,+3.4,-0.4,-2.0
1112,ATL,Pachulia,51%,14.5,17.3,-2.8,+2.4,+4.4,-2.0,-2.5
1112,ATL,Radmanovic,23%,11.8,15.3,-3.6,+2.4,+3.7,-1.2,-2.8
1112,ATL,Dampier,3%,5.8,10.2,-4.4,+3.5,+3.4,+0.1,-2.9
1112,ATL,Hinrich,38%,9.1,12.9,-3.7,+2.1,+4.1,-2.0,-3.2
1112,ATL,Green,29%,13.8,15.9,-2.2,-4.0,+6.3,-10.3,-4.9
1112,ATL,Collins,10%,3.8,15.9,-12.2,+0.0,+3.7,-3.7,-9.4
