Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2122,DAL,Doncic,58%,32.0,17.8,+14.2,+3.1,+3.7,-0.6,+9.2
2122,DAL,Dinwiddie,17%,23.8,11.3,+12.5,+4.3,+3.2,+1.1,+8.7
2122,DAL,Porzingis,25%,27.2,19.0,+8.2,+2.4,+3.7,-1.3,+5.1
2122,DAL,Brunson,64%,21.5,16.2,+5.3,+4.5,+1.4,+3.1,+4.6
2122,DAL,Finney-Smith,67%,15.6,15.6,-0.1,+4.4,+1.1,+3.3,+1.1
2122,DAL,Bullock,48%,11.7,14.1,-2.4,+6.9,+0.0,+6.9,+0.7
2122,DAL,Marjanovic,3%,23.9,27.0,-3.0,+13.5,+3.0,+10.5,+0.1
2122,DAL,Bertans,8%,14.3,17.9,-3.6,+10.1,+2.8,+7.4,+0.1
2122,DAL,Thomas,0%,15.3,4.2,+11.1,-3.6,+3.4,-7.0,+0.1
2122,DAL,Knight,2%,16.7,12.2,+4.6,-4.6,+3.5,-8.0,+0.0
2122,DAL,Omoruyi,0%,22.8,23.7,-0.9,+8.6,+3.3,+5.2,+0.0
2122,DAL,HardawayJr.,32%,16.2,15.2,+1.0,+1.4,+4.2,-2.8,-0.3
2122,DAL,Ntilikina,17%,13.2,14.4,-1.2,+4.5,+3.1,+1.4,-0.3
2122,DAL,M.Brown,4%,18.6,18.1,+0.6,+0.6,+3.5,-2.9,-0.6
2122,DAL,Green,26%,14.8,18.2,-3.4,+3.3,+3.4,-0.1,-2.3
2122,DAL,S.Brown,16%,9.4,13.6,-4.2,+2.5,+3.5,-1.0,-3.1
2122,DAL,Kleber,37%,13.8,19.5,-5.7,+4.0,+3.0,+1.1,-3.5
2122,DAL,Powell,46%,22.2,27.2,-5.0,+2.0,+4.5,-2.5,-4.2
2122,DAL,Burke,11%,12.8,17.4,-4.6,-1.1,+3.9,-5.0,-4.8
2122,DAL,Chriss,9%,18.6,29.1,-10.5,-1.4,+3.8,-5.2,-8.7
2122,DAL,Pinson,4%,15.5,23.8,-8.3,-13.9,+4.0,-17.9,-11.5
2122,DAL,Cauley-Stein,4%,10.4,32.2,-21.8,+5.8,+3.2,+2.5,-13.7
2122,DAL,Wright,0%,21.9,30.0,-8.1,-30.7,+3.5,-34.2,-15.4
2122,DAL,Jones,0%,-4.5,4.1,-8.6,-40.7,+3.6,-44.3,-15.8
2122,DAL,BrownJr.,0%,5.8,35.8,-30.0,-95.8,+3.7,-99.5,-30.0
2122,DAL,King,0%,-14.3,28.5,-42.8,-68.8,+3.7,-72.5,-38.5
2122,DAL,McLaughlin,0%,-4.1,47.4,-51.5,-44.2,+3.5,-47.6,-44.4
