Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
0910,CHI,Deng,67%,18.1,13.5,+4.6,+1.0,-6.8,+7.9,+5.9
0910,CHI,Rose,72%,20.7,15.1,+5.7,-0.6,-4.1,+3.5,+4.8
0910,CHI,Thomas,17%,18.5,13.2,+5.2,+0.7,-2.1,+2.8,+4.3
0910,CHI,Law,3%,17.2,12.4,+4.8,-3.2,-1.6,-1.6,+2.2
0910,CHI,D.Brown,2%,1.1,11.4,-10.3,+16.5,-2.0,+18.6,+1.3
0910,CHI,Noah,48%,20.2,17.9,+2.3,-2.3,-1.0,-1.3,+0.8
0910,CHI,Salmons,43%,14.3,13.7,+0.6,-1.2,-2.0,+0.8,+0.7
0910,CHI,Miller,49%,14.6,17.6,-3.0,-0.5,-2.6,+2.1,-0.9
0910,CHI,Gibson,55%,15.5,18.8,-3.3,-1.5,-1.8,+0.4,-1.9
0910,CHI,Hinrich,62%,13.0,16.0,-3.0,-1.9,-1.1,-0.8,-2.1
0910,CHI,Warrick,13%,17.5,18.1,-0.6,-5.7,-1.0,-4.7,-2.2
0910,CHI,Murray,17%,13.6,18.7,-5.1,-5.0,-0.9,-4.1,-4.7
0910,CHI,Pargo,21%,10.2,17.0,-6.7,-3.6,-1.1,-2.5,-5.0
0910,CHI,Johnson,19%,11.7,17.3,-5.7,-8.4,-0.0,-8.4,-6.8
0910,CHI,Richard,6%,7.5,20.2,-12.7,-5.6,-1.4,-4.2,-9.3
0910,CHI,Hunter,3%,-2.0,14.5,-16.5,-4.7,-1.5,-3.2,-11.2
0910,CHI,Gray,1%,8.3,22.4,-14.1,-22.2,-1.4,-20.8,-16.8
0910,CHI,Alexander,1%,3.4,46.7,-43.2,-16.6,-1.5,-15.1,-32.0
