Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
2021,DEN,Jokic,71%,39.3,19.6,+19.7,+7.5,-1.3,+8.8,+16.0
2021,DEN,PorterJr.,55%,25.9,18.5,+7.4,+9.1,-0.1,+9.2,+8.0
2021,DEN,Murray,49%,23.1,18.7,+4.4,+8.6,+1.5,+7.2,+5.3
2021,DEN,Gordon,19%,17.7,17.0,+0.7,+7.2,+4.5,+2.8,+1.4
2021,DEN,Morris,34%,17.6,17.3,+0.4,+6.3,+4.3,+2.0,+0.9
2021,DEN,Whittington,0%,-13.0,-15.7,+2.7,+39.1,+4.9,+34.2,+0.1
2021,DEN,Millsap,33%,20.5,20.2,+0.3,+4.3,+5.3,-1.0,-0.1
2021,DEN,Dozier,31%,13.3,16.6,-3.4,+8.7,+3.3,+5.4,-0.5
2021,DEN,Barton,50%,15.1,19.0,-3.9,+6.5,+3.5,+3.0,-1.6
2021,DEN,Green,32%,17.1,20.4,-3.4,+4.3,+5.3,-1.0,-2.6
2021,DEN,Campazzo,41%,14.5,16.6,-2.1,+2.7,+6.5,-3.8,-2.7
2021,DEN,Harris,16%,11.6,17.9,-6.2,+8.3,+4.3,+4.0,-2.8
2021,DEN,Rivers,12%,13.1,19.1,-6.1,+6.5,+4.8,+1.8,-3.5
2021,DEN,Hartenstein,8%,18.7,24.6,-6.0,+6.1,+4.9,+1.2,-3.6
2021,DEN,McGee,5%,15.9,25.0,-9.1,+5.3,+5.0,+0.3,-5.9
2021,DEN,Harrison,8%,8.9,15.8,-6.9,-3.2,+5.7,-8.8,-7.5
2021,DEN,Nnaji,11%,14.4,20.7,-6.2,-10.2,+6.9,-17.1,-9.9
2021,DEN,Cancar,8%,12.7,16.6,-3.9,-18.0,+6.9,-24.9,-10.9
2021,DEN,Howard,6%,8.9,19.9,-11.1,-17.1,+6.3,-23.4,-15.2
2021,DEN,Bol,4%,12.6,22.9,-10.3,-25.2,+6.4,-31.5,-16.9
2021,DEN,Hampton,7%,10.2,28.9,-18.7,-15.4,+6.4,-21.8,-19.7
2021,DEN,Clark,0%,-7.5,37.2,-44.6,-83.3,+5.1,-88.4,-39.7
