Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1819,LAL,James,49%,31.8,13.6,+18.3,+2.9,-6.2,+9.1,+15.2
1819,LAL,Williams,9%,18.4,17.2,+1.2,+7.3,-2.7,+9.9,+4.1
1819,LAL,Caruso,13%,17.1,17.0,+0.1,+4.3,-2.7,+6.9,+2.4
1819,LAL,Zubac,13%,23.9,23.3,+0.6,+2.1,-2.3,+4.4,+1.9
1819,LAL,Jones,4%,15.1,15.5,-0.4,+9.7,-2.2,+11.8,+0.4
1819,LAL,McGee,42%,26.6,23.7,+3.0,-4.6,+0.4,-5.0,+0.3
1819,LAL,Bonga,3%,7.3,7.8,-0.4,+5.4,-2.0,+7.3,+0.2
1819,LAL,Kuzma,59%,17.4,17.8,-0.4,-1.2,-2.5,+1.2,+0.2
1819,LAL,Machado,0%,27.8,11.5,+16.3,+0.0,-1.7,+1.7,+0.1
1819,LAL,Wear,0%,0.0,0.0,+0.0,+0.0,-1.7,+1.7,+0.0
1819,LAL,Ingram,45%,16.7,17.3,-0.7,-1.7,-1.8,+0.1,-0.4
1819,LAL,Caldwell-Pope,51%,15.9,15.8,+0.1,-3.8,+0.4,-4.2,-1.3
1819,LAL,A.Ingram,0%,-19.9,-7.1,-12.7,+17.3,-1.8,+19.1,-2.1
1819,LAL,Hart,43%,11.5,16.3,-4.9,+0.0,-3.1,+3.1,-2.2
1819,LAL,Ball,36%,14.5,19.3,-4.9,-0.5,-2.4,+1.9,-2.6
1819,LAL,Muscala,7%,15.5,19.3,-3.7,-5.4,-1.5,-3.9,-3.8
1819,LAL,Beasley,7%,19.5,22.7,-3.2,-7.0,-1.3,-5.7,-4.0
1819,LAL,Chandler,20%,14.0,22.5,-8.6,+2.0,-2.7,+4.6,-4.2
1819,LAL,Mykhailiuk,11%,7.2,16.7,-9.5,+0.6,-2.0,+2.6,-5.5
1819,LAL,Stephenson,28%,14.9,21.1,-6.3,-4.7,-0.6,-4.1,-5.6
1819,LAL,Bullock,13%,11.3,19.1,-7.8,-5.5,-1.2,-4.3,-6.7
1819,LAL,Rondo,35%,15.1,20.4,-5.3,-8.7,+2.0,-10.7,-7.1
1819,LAL,Wagner,11%,12.5,20.7,-8.2,-10.6,-0.6,-10.0,-8.8
